"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
"lrt00e300","21-Mar-06",0.016,"","TP",FALSE,"FALSE",""
"lrt00e300","21-Mar-06",0.54,"","TN",FALSE,"FALSE",""
"lrt00e300","21-Mar-06",8.1,"","pH",FALSE,"FALSE",""
"lrt00e300","21-Mar-11",0.007,"","NH4N",FALSE,"FALSE",""
"lrt00e300","21-Mar-11",0.029,"","TP",FALSE,"FALSE",""
"lrt00e300","21-Mar-11",0.46,"","TN",FALSE,"FALSE",""
"lrt00e300","21-Mar-11",7.8,"","pH",FALSE,"FALSE",""
"lrt00e300","22-Jun-10",0.039,"","TP",FALSE,"FALSE",""
"lrt00e300","22-Jun-10",0.058,"","NH4N",FALSE,"FALSE",""
"lrt00e300","22-Jun-10",0.94,"","TN",FALSE,"FALSE",""
"lrt00e300","22-Jun-10",7.1,"","pH",FALSE,"FALSE",""
"lrt00e300","22-Jun-12",0.041,"","TP",FALSE,"FALSE",""
"lrt00e300","22-Jun-12",0.047,"","NH4N",FALSE,"FALSE",""
"lrt00e300","22-Jun-12",0.76,"","TN",FALSE,"FALSE",""
"lrt00e300","22-Jun-12",7.1,"","pH",FALSE,"FALSE",""
"lrt00e300","22-Mar-16",0.024,"","NH4N",FALSE,"FALSE",""
"lrt00e300","22-Mar-16",0.024,"","TP",FALSE,"FALSE",""
"lrt00e300","22-Mar-16",0.38,"","TN",FALSE,"FALSE",""
"lrt00e300","22-Mar-16",7.4,"","pH",FALSE,"FALSE",""
"lrt00e300","22-Mar-17",0.024,"","NH4N",FALSE,"FALSE",""
"lrt00e300","22-Mar-17",0.031,"","TP",FALSE,"FALSE",""
"lrt00e300","22-Mar-17",0.32,"","TN",FALSE,"FALSE",""
"lrt00e300","22-Mar-17",7.3,"","pH",FALSE,"FALSE",""
"lrt00e300","22-Oct-13",0.043,"","NH4N",FALSE,"FALSE",""
"lrt00e300","22-Oct-13",0.043,"","TP",FALSE,"FALSE",""
"lrt00e300","22-Oct-13",0.78,"","TN",FALSE,"FALSE",""
"lrt00e300","22-Oct-13",7.5,"","pH",FALSE,"FALSE",""
"lrt00e300","22-Oct-14",0.007,"","NH4N",FALSE,"FALSE",""
"lrt00e300","22-Oct-14",0.019,"","TP",FALSE,"FALSE",""
"lrt00e300","22-Oct-14",0.6,"","TN",FALSE,"FALSE",""
"lrt00e300","22-Oct-14",7.6,"","pH",FALSE,"FALSE",""
"lrt00e300","23-Feb-04",0.068,"","NH4N",FALSE,"FALSE",""
"lrt00e300","23-Feb-04",0.129,"","TP",FALSE,"FALSE",""
"lrt00e300","23-Feb-04",1.06,"","TN",FALSE,"FALSE",""
"lrt00e300","23-Feb-04",7.1,"","pH",FALSE,"FALSE",""
"lrt00e300","23-Jun-09",0.007,"","NH4N",FALSE,"FALSE",""
"lrt00e300","23-Jun-09",0.01,"","TP",FALSE,"FALSE",""
"lrt00e300","23-Jun-09",0.65,"","TN",FALSE,"FALSE",""
"lrt00e300","23-Jun-09",7.3,"","pH",FALSE,"FALSE",""
"lrt00e300","23-Mar-15",0.01,"","NH4N",FALSE,"FALSE",""
"lrt00e300","23-Mar-15",0.024,"","TP",FALSE,"FALSE",""
"lrt00e300","23-Mar-15",0.25,"","TN",FALSE,"FALSE",""
"lrt00e300","23-Mar-15",7.7,"","pH",FALSE,"FALSE",""
"lrt00e300","23-Oct-15",0.003,"","NH4N",TRUE,"Left",""
"lrt00e300","23-Oct-15",0.028,"","TP",FALSE,"FALSE",""
"lrt00e300","23-Oct-15",0.71,"","TN",FALSE,"FALSE",""
"lrt00e300","23-Oct-15",7.2,"","pH",FALSE,"FALSE",""
"lrt00e300","24-Feb-15",0.003,"","NH4N",TRUE,"Left",""
"lrt00e300","24-Feb-15",0.027,"","TP",FALSE,"FALSE",""
"lrt00e300","24-Feb-15",0.2,"","TN",FALSE,"FALSE",""
"lrt00e300","24-Feb-15",7.9,"","pH",FALSE,"FALSE",""
"lrt00e300","24-Feb-16",0.013,"","TP",FALSE,"FALSE",""
"lrt00e300","24-Feb-16",0.016,"","NH4N",FALSE,"FALSE",""
"lrt00e300","24-Feb-16",0.24,"","TN",FALSE,"FALSE",""
"lrt00e300","24-Feb-16",7.5,"","pH",FALSE,"FALSE",""
"lrt00e300","24-Jun-04",0.051,"","NH4N",FALSE,"FALSE",""
"lrt00e300","24-Jun-04",0.103,"","TP",FALSE,"FALSE",""
"lrt00e300","24-Jun-04",0.98,"","TN",FALSE,"FALSE",""
"lrt00e300","24-Jun-04",7.2,"","pH",FALSE,"FALSE",""
"lrt00e300","24-Oct-18",0.007,"","NH4N",FALSE,"FALSE",""
"lrt00e300","24-Oct-18",0.04,"","TP",FALSE,"FALSE",""
"lrt00e300","24-Oct-18",0.63,"","TN",FALSE,"FALSE",""
"lrt00e300","24-Oct-18",7.8,"","pH",FALSE,"FALSE",""
"lrt00e300","25-Jun-15",0.078,"","NH4N",FALSE,"FALSE",""
"lrt00e300","25-Jun-15",0.27,"","TP",FALSE,"FALSE",""
"lrt00e300","25-Jun-15",1.5,"","TN",FALSE,"FALSE",""
"lrt00e300","25-Jun-15",6.8,"","pH",FALSE,"FALSE",""
"lrt00e300","25-Mar-10",0.019,"","TP",FALSE,"FALSE",""
"lrt00e300","25-Mar-10",0.021,"","NH4N",FALSE,"FALSE",""
"lrt00e300","25-Mar-10",0.42,"","TN",FALSE,"FALSE",""
"lrt00e300","25-Mar-10",7.4,"","pH",FALSE,"FALSE",""
"lrt00e300","25-Oct-12",0.045,"","TP",FALSE,"FALSE",""
"lrt00e300","25-Oct-12",0.056,"","NH4N",FALSE,"FALSE",""
"lrt00e300","25-Oct-12",0.54,"","TN",FALSE,"FALSE",""
"lrt00e300","25-Oct-12",7.3,"","pH",FALSE,"FALSE",""
"lrt00e300","27-Jun-05",0.039,"","TP",FALSE,"FALSE",""
"lrt00e300","27-Jun-05",0.046,"","NH4N",FALSE,"FALSE",""
"lrt00e300","27-Jun-05",0.8,"","TN",FALSE,"FALSE",""
"lrt00e300","27-Jun-05",7.5,"","pH",FALSE,"FALSE",""
"lrt00e300","27-Jun-11",0.068,"","NH4N",FALSE,"FALSE",""
"lrt00e300","27-Jun-11",0.071,"","TP",FALSE,"FALSE",""
"lrt00e300","27-Jun-11",1.1,"","TN",FALSE,"FALSE",""
"lrt00e300","27-Jun-11",7.1,"","pH",FALSE,"FALSE",""
"lrt00e300","27-Mar-12",0.059,"","TP",FALSE,"FALSE",""
"lrt00e300","27-Mar-12",0.065,"","NH4N",FALSE,"FALSE",""
"lrt00e300","27-Mar-12",0.64,"","TN",FALSE,"FALSE",""
"lrt00e300","27-Mar-12",7.5,"","pH",FALSE,"FALSE",""
"lrt00e300","28-Oct-08",0.039,"","TP",FALSE,"FALSE",""
"lrt00e300","28-Oct-08",0.054,"","NH4N",FALSE,"FALSE",""
"lrt00e300","28-Oct-08",0.62,"","TN",FALSE,"FALSE",""
"lrt00e300","28-Oct-08",7.3,"","pH",FALSE,"FALSE",""
"lrt00e300","28-Oct-09",0.022,"","NH4N",FALSE,"FALSE",""
"lrt00e300","28-Oct-09",0.027,"","TP",FALSE,"FALSE",""
"lrt00e300","28-Oct-09",0.67,"","TN",FALSE,"FALSE",""
"lrt00e300","28-Oct-09",7.1,"","pH",FALSE,"FALSE",""
"lrt00e450","04-Jul-14",0.005,"","NH4N",FALSE,"FALSE",""
"lrt00e450","04-Jul-14",0.015,"","TP",FALSE,"FALSE",""
"lrt00e450","04-Jul-14",0.63,"","TN",FALSE,"FALSE",""
"lrt00e450","04-Jul-14",7.1,"","pH",FALSE,"FALSE",""
"lrt00e450","12-Jun-07",0.01,"","NH4N",FALSE,"FALSE",""
"lrt00e450","12-Jun-07",0.02,"","TP",FALSE,"FALSE",""
"lrt00e450","12-Jun-07",0.61,"","TN",FALSE,"FALSE",""
"lrt00e450","12-Jun-07",6.9,"","pH",FALSE,"FALSE",""
"lrt00e450","15-Feb-18",0.011,"","NH4N",FALSE,"FALSE",""
"lrt00e450","15-Feb-18",0.022,"","TP",FALSE,"FALSE",""
"lrt00e450","15-Feb-18",0.18,"","TN",FALSE,"FALSE",""
"lrt00e450","15-Feb-18",7.9,"","pH",FALSE,"FALSE",""
"lrt00e450","16-Feb-10",0.011,"","TP",FALSE,"FALSE",""
"lrt00e450","16-Feb-10",0.021,"","NH4N",FALSE,"FALSE",""
"lrt00e450","16-Feb-10",0.32,"","TN",FALSE,"FALSE",""
"lrt00e450","16-Feb-10",8.2,"","pH",FALSE,"FALSE",""
"lrt00e450","16-Mar-04",0.003,"","NH4N",TRUE,"Left",""
"lrt00e450","16-Mar-04",0.063,"","TP",FALSE,"FALSE",""
"lrt00e450","16-Mar-04",0.83,"","TN",FALSE,"FALSE",""
"lrt00e450","16-Mar-04",7.2,"","pH",FALSE,"FALSE",""
"lrt00e450","17-Mar-09",0.01,"","NH4N",FALSE,"FALSE",""
"lrt00e450","17-Mar-09",0.016,"","TP",FALSE,"FALSE",""
"lrt00e450","17-Mar-09",0.48,"","TN",FALSE,"FALSE",""
"lrt00e450","17-Mar-09",7.5,"","pH",FALSE,"FALSE",""
"lrt00e450","17-Oct-19",0.008,"","NH4N",FALSE,"FALSE",""
"lrt00e450","17-Oct-19",0.016,"","TP",FALSE,"FALSE",""
"lrt00e450","17-Oct-19",0.72,"","TN",FALSE,"FALSE",""
"lrt00e450","17-Oct-19",7.6,"","pH",FALSE,"FALSE",""
"lrt00e450","18-Jun-08",0.003,"","NH4N",FALSE,"FALSE",""
"lrt00e450","18-Jun-08",0.017,"","TP",FALSE,"FALSE",""
"lrt00e450","18-Jun-08",0.83,"","TN",FALSE,"FALSE",""
"lrt00e450","18-Jun-08",6.6,"","pH",FALSE,"FALSE",""
"lrt00e450","18-Jun-13",0.003,"","NH4N",FALSE,"FALSE",""
"lrt00e450","18-Jun-13",0.021,"","TP",FALSE,"FALSE",""
"lrt00e450","18-Jun-13",0.93,"","TN",FALSE,"FALSE",""
"lrt00e450","18-Jun-13",7.1,"","pH",FALSE,"FALSE",""
"lrt00e450","18-Mar-08",0.007,"","NH4N",FALSE,"FALSE",""
"lrt00e450","18-Mar-08",0.019,"","TP",FALSE,"FALSE",""
"lrt00e450","18-Mar-08",0.66,"","TN",FALSE,"FALSE",""
"lrt00e450","18-Mar-08",8.1,"","pH",FALSE,"FALSE",""
"lrt00e450","18-Oct-05",0.024,"","TP",FALSE,"FALSE",""
"lrt00e450","18-Oct-05",0.028,"","NH4N",FALSE,"FALSE",""
"lrt00e450","18-Oct-05",0.72,"","TN",FALSE,"FALSE",""
"lrt00e450","18-Oct-05",7.3,"","pH",FALSE,"FALSE",""
"lrt00e450","18-Oct-06",0.012,"","TP",FALSE,"FALSE",""
"lrt00e450","18-Oct-06",0.019,"","NH4N",FALSE,"FALSE",""
"lrt00e450","18-Oct-06",0.68,"","TN",FALSE,"FALSE",""
"lrt00e450","18-Oct-06",7.6,"","pH",FALSE,"FALSE",""
"lrt00e450","18-Oct-17",0.015,"","NH4N",FALSE,"FALSE",""
"lrt00e450","18-Oct-17",0.027,"","TP",FALSE,"FALSE",""
"lrt00e450","18-Oct-17",0.72,"","TN",FALSE,"FALSE",""
"lrt00e450","18-Oct-17",7.4,"","pH",FALSE,"FALSE",""
"lrt00e450","19-Feb-09",0.01,"","NH4N",FALSE,"FALSE",""
"lrt00e450","19-Feb-09",0.018,"","TP",FALSE,"FALSE",""
"lrt00e450","19-Feb-09",0.4,"","TN",FALSE,"FALSE",""
"lrt00e450","19-Feb-09",7.9,"","pH",FALSE,"FALSE",""
"lrt00e450","19-Feb-14",0.011,"","NH4N",FALSE,"FALSE",""
"lrt00e450","19-Feb-14",0.029,"","TP",FALSE,"FALSE",""
"lrt00e450","19-Feb-14",0.51,"","TN",FALSE,"FALSE",""
"lrt00e450","19-Feb-14",8,"","pH",FALSE,"FALSE",""
"lrt00e450","19-Jun-17",0.003,"","NH4N",TRUE,"Left",""
"lrt00e450","19-Jun-17",0.025,"","TP",FALSE,"FALSE",""
"lrt00e450","19-Jun-17",0.86,"","TN",FALSE,"FALSE",""
"lrt00e450","19-Jun-17",7.1,"","pH",FALSE,"FALSE",""
"lrt00e450","19-Jun-19",0.005,"","NH4N",TRUE,"Left",""
"lrt00e450","19-Jun-19",0.018,"","TP",FALSE,"FALSE",""
"lrt00e450","19-Jun-19",0.74,"","TN",FALSE,"FALSE",""
"lrt00e450","19-Jun-19",7.3,"","pH",FALSE,"FALSE",""
"lrt00e450","19-Mar-18",0.011,"","NH4N",FALSE,"FALSE",""
"lrt00e450","19-Mar-18",0.018,"","TP",FALSE,"FALSE",""
"lrt00e450","19-Mar-18",0.53,"","TN",FALSE,"FALSE",""
"lrt00e450","19-Mar-18",7.2,"","pH",FALSE,"FALSE",""
"lrt00e450","19-Mar-19",0.011,"","TP",FALSE,"FALSE",""
"lrt00e450","19-Mar-19",0.018,"","NH4N",FALSE,"FALSE",""
"lrt00e450","19-Mar-19",0.33,"","TN",FALSE,"FALSE",""
"lrt00e450","19-Mar-19",7.4,"","pH",FALSE,"FALSE",""
"lrt00e450","19-Oct-04",0.01,"","NH4N",FALSE,"FALSE",""
"lrt00e450","19-Oct-04",0.014,"","TP",FALSE,"FALSE",""
"lrt00e450","19-Oct-04",0.76,"","TN",FALSE,"FALSE",""
"lrt00e450","19-Oct-04",7.6,"","pH",FALSE,"FALSE",""
"lrt00e450","19-Oct-07",0.035,"","TP",FALSE,"FALSE",""
"lrt00e450","19-Oct-07",0.04,"","NH4N",FALSE,"FALSE",""
"lrt00e450","19-Oct-07",0.98,"","TN",FALSE,"FALSE",""
"lrt00e450","19-Oct-07",7,"","pH",FALSE,"FALSE",""
"lrt00e450","19-Oct-10",0.008,"","NH4N",FALSE,"FALSE",""
"lrt00e450","19-Oct-10",0.026,"","TP",FALSE,"FALSE",""
"lrt00e450","19-Oct-10",0.73,"","TN",FALSE,"FALSE",""
"lrt00e450","19-Oct-10",7.4,"","pH",FALSE,"FALSE",""
"lrt00e450","20-Feb-06",0.003,"","NH4N",TRUE,"Left",""
"lrt00e450","20-Feb-06",0.016,"","TP",FALSE,"FALSE",""
"lrt00e450","20-Feb-06",0.3,"","TN",FALSE,"FALSE",""
"lrt00e450","20-Feb-06",8.5,"","pH",FALSE,"FALSE",""
"lrt00e450","20-Feb-07",0.01,"","TP",FALSE,"FALSE",""
"lrt00e450","20-Feb-07",0.013,"","NH4N",FALSE,"FALSE",""
"lrt00e450","20-Feb-07",0.42,"","TN",FALSE,"FALSE",""
"lrt00e450","20-Feb-07",8.1,"","pH",FALSE,"FALSE",""
"lrt00e450","20-Feb-08",0.004,"","TP",FALSE,"FALSE",""
"lrt00e450","20-Feb-08",0.036,"","NH4N",FALSE,"FALSE",""
"lrt00e450","20-Feb-08",0.26,"","TN",FALSE,"FALSE",""
"lrt00e450","20-Feb-08",8.3,"","pH",FALSE,"FALSE",""
"lrt00e450","20-Feb-17",0.012,"","NH4N",FALSE,"FALSE",""
"lrt00e450","20-Feb-17",0.018,"","TP",FALSE,"FALSE",""
"lrt00e450","20-Feb-17",0.33,"","TN",FALSE,"FALSE",""
"lrt00e450","20-Feb-17",7.7,"","pH",FALSE,"FALSE",""
