region,lawaSiteID,siteName,siteType,property,dateCollected,val,lCens,rCens,week,month,year,YW,fVal,bathingSeason,Retest result? (Y/N)
Otago region,ORC-10008,Otago Harbour Macandrew Bay,Beach,Enterococci,43138.57639,10,FALSE,FALSE,6,2,2018,201806,10,2017/2018,
Otago region,ORC-10008,Otago Harbour Macandrew Bay,Beach,Enterococci,43143.56944,10,TRUE,FALSE,7,2,2018,201807,5,2017/2018,
Otago region,ORC-10008,Otago Harbour Macandrew Bay,Beach,Enterococci,43150.59375,96,FALSE,FALSE,8,2,2018,201808,96,2017/2018,
Otago region,ORC-10008,Otago Harbour Macandrew Bay,Beach,Enterococci,43157.57639,31,FALSE,FALSE,9,2,2018,201809,31,2017/2018,
Otago region,ORC-10008,Otago Harbour Macandrew Bay,Beach,Enterococci,43164.60069,2480,FALSE,FALSE,10,3,2018,201810,2480,2017/2018,
Otago region,ORC-10008,Otago Harbour Macandrew Bay,Beach,Enterococci,43171.59028,10,FALSE,FALSE,11,3,2018,201811,10,2017/2018,
Otago region,ORC-10008,Otago Harbour Macandrew Bay,Beach,Enterococci,43178.63194,10,TRUE,FALSE,12,3,2018,201812,5,2017/2018,
Otago region,ORC-10008,Otago Harbour Macandrew Bay,Beach,Enterococci,43186.56597,259,FALSE,FALSE,13,3,2018,201813,259,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42313.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42318.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42326.5,10,TRUE,FALSE,46,11,2015,201546,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42334.5,10,TRUE,FALSE,48,11,2015,201548,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42341.5,10,TRUE,FALSE,49,12,2015,201549,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42354.5,10,TRUE,FALSE,50,12,2015,201550,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42360.5,10,TRUE,FALSE,51,12,2015,201551,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42368.5,10,TRUE,FALSE,52,12,2015,201552,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42376.5,10,TRUE,FALSE,1,1,2016,201601,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42382.5,10,TRUE,FALSE,2,1,2016,201602,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42389.5,20,FALSE,FALSE,3,1,2016,201603,20,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42397.5,10,TRUE,FALSE,4,1,2016,201604,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42403.5,10,TRUE,FALSE,5,2,2016,201605,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42409.5,10,TRUE,FALSE,6,2,2016,201606,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42418.5,10,TRUE,FALSE,7,2,2016,201607,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42424.5,10,TRUE,FALSE,8,2,2016,201608,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42431.5,10,TRUE,FALSE,9,3,2016,201609,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42436.5,10,TRUE,FALSE,10,3,2016,201610,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42446.5,10,TRUE,FALSE,11,3,2016,201611,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42453.5,10,TRUE,FALSE,12,3,2016,201612,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42460.5,10,TRUE,FALSE,13,3,2016,201613,5,2015/2016,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42691.5,320,FALSE,FALSE,46,11,2016,201646,320,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42698.5,10,FALSE,FALSE,47,11,2016,201647,10,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42705.5,10,TRUE,FALSE,48,12,2016,201648,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42711.5,10,FALSE,FALSE,49,12,2016,201649,10,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42718.5,10,TRUE,FALSE,50,12,2016,201650,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42724.5,10,FALSE,FALSE,51,12,2016,201651,10,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42733.5,10,TRUE,FALSE,52,12,2016,201652,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42740.5,10,TRUE,FALSE,1,1,2017,201701,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42746.5,10,FALSE,FALSE,2,1,2017,201702,10,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42754.5,10,TRUE,FALSE,3,1,2017,201703,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42761.5,20,FALSE,FALSE,4,1,2017,201704,20,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42768.5,10,FALSE,FALSE,5,2,2017,201705,10,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42773.5,10,TRUE,FALSE,6,2,2017,201706,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42781.5,10,TRUE,FALSE,7,2,2017,201707,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42789.5,10,TRUE,FALSE,8,2,2017,201708,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42801.5,10,TRUE,FALSE,10,3,2017,201710,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42809.5,10,TRUE,FALSE,11,3,2017,201711,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,42816.5,10,TRUE,FALSE,12,3,2017,201712,5,2016/2017,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43045.5,4,TRUE,FALSE,45,11,2017,201745,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43055.41667,8,FALSE,FALSE,46,11,2017,201746,8,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43061.375,4,TRUE,FALSE,47,11,2017,201747,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43066.41667,4,FALSE,FALSE,48,11,2017,201748,4,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43075.40278,4,TRUE,FALSE,49,12,2017,201749,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43080.42708,73,FALSE,FALSE,50,12,2017,201750,73,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43087.41667,4,TRUE,FALSE,51,12,2017,201751,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43096.39583,4,TRUE,FALSE,52,12,2017,201752,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43103.45833,12,FALSE,FALSE,1,1,2018,201801,12,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43108.47917,4,TRUE,FALSE,2,1,2018,201802,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43115.43056,140,FALSE,FALSE,3,1,2018,201803,140,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43122.42361,4,TRUE,FALSE,4,1,2018,201804,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43129.40625,4,TRUE,FALSE,5,1,2018,201805,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43138.41667,12,FALSE,FALSE,6,2,2018,201806,12,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43143.40278,20,FALSE,FALSE,7,2,2018,201807,20,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43153.41667,52,FALSE,FALSE,8,2,2018,201808,52,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43157.40278,4,FALSE,FALSE,9,2,2018,201809,4,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43164.45833,28,FALSE,FALSE,10,3,2018,201810,28,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43171.41667,4,TRUE,FALSE,11,3,2018,201811,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43178.40972,4,TRUE,FALSE,12,3,2018,201812,2,2017/2018,
Otago region,LAWA-100526,Sandfly Bay,Beach,Enterococci,43186.41667,4,FALSE,FALSE,13,3,2018,201813,4,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42313.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42318.5,10,FALSE,FALSE,45,11,2015,201545,10,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42326.5,10,FALSE,FALSE,46,11,2015,201546,10,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42334.5,10,TRUE,FALSE,48,11,2015,201548,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42341.5,10,TRUE,FALSE,49,12,2015,201549,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42354.5,10,TRUE,FALSE,50,12,2015,201550,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42360.5,10,TRUE,FALSE,51,12,2015,201551,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42368.5,10,FALSE,FALSE,52,12,2015,201552,10,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42376.5,10,FALSE,FALSE,1,1,2016,201601,10,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42382.5,10,FALSE,FALSE,2,1,2016,201602,10,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42389.5,10,TRUE,FALSE,3,1,2016,201603,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42397.5,10,FALSE,FALSE,4,1,2016,201604,10,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42403.5,10,TRUE,FALSE,5,2,2016,201605,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42409.5,10,TRUE,FALSE,6,2,2016,201606,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42418.5,10,TRUE,FALSE,7,2,2016,201607,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42424.5,10,TRUE,FALSE,8,2,2016,201608,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42431.5,10,TRUE,FALSE,9,3,2016,201609,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42436.5,10,TRUE,FALSE,10,3,2016,201610,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42446.5,10,TRUE,FALSE,11,3,2016,201611,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42453.5,10,TRUE,FALSE,12,3,2016,201612,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42460.5,10,TRUE,FALSE,13,3,2016,201613,5,2015/2016,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42691.5,110,FALSE,FALSE,46,11,2016,201646,110,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42698.5,420,FALSE,FALSE,47,11,2016,201647,420,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42705.5,10,TRUE,FALSE,48,12,2016,201648,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42711.5,10,TRUE,FALSE,49,12,2016,201649,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42718.5,10,FALSE,FALSE,50,12,2016,201650,10,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42724.5,10,FALSE,FALSE,51,12,2016,201651,10,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42733.5,10,TRUE,FALSE,52,12,2016,201652,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42740.5,10,TRUE,FALSE,1,1,2017,201701,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42746.5,10,TRUE,FALSE,2,1,2017,201702,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42754.5,10,TRUE,FALSE,3,1,2017,201703,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42761.5,10,TRUE,FALSE,4,1,2017,201704,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42768.5,20,FALSE,FALSE,5,2,2017,201705,20,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42773.5,10,TRUE,FALSE,6,2,2017,201706,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42781.5,10,TRUE,FALSE,7,2,2017,201707,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42789.5,10,TRUE,FALSE,8,2,2017,201708,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42801.5,10,TRUE,FALSE,10,3,2017,201710,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42809.5,10,TRUE,FALSE,11,3,2017,201711,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,42816.5,10,TRUE,FALSE,12,3,2017,201712,5,2016/2017,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43045.5,8,FALSE,FALSE,45,11,2017,201745,8,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43055.42361,4,TRUE,FALSE,46,11,2017,201746,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43061.54167,4,TRUE,FALSE,47,11,2017,201747,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43066.4375,4,TRUE,FALSE,48,11,2017,201748,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43075.47569,4,FALSE,FALSE,49,12,2017,201749,4,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43080.48611,4,FALSE,FALSE,50,12,2017,201750,4,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43087.43403,4,TRUE,FALSE,51,12,2017,201751,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43096.46181,4,TRUE,FALSE,52,12,2017,201752,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43103.45833,16,FALSE,FALSE,1,1,2018,201801,16,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43108.40278,4,TRUE,FALSE,2,1,2018,201802,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43115.40972,4,TRUE,FALSE,3,1,2018,201803,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43122.44444,4,TRUE,FALSE,4,1,2018,201804,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43129.4375,4,TRUE,FALSE,5,1,2018,201805,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43138.44792,12,FALSE,FALSE,6,2,2018,201806,12,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43143.43056,4,FALSE,FALSE,7,2,2018,201807,4,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43153.45139,15,FALSE,FALSE,8,2,2018,201808,15,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43157.42708,28,FALSE,FALSE,9,2,2018,201809,28,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43164.5,16,FALSE,FALSE,10,3,2018,201810,16,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43171.44097,4,TRUE,FALSE,11,3,2018,201811,2,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43178.45139,4,FALSE,FALSE,12,3,2018,201812,4,2017/2018,
Otago region,LAWA-100527,Smaills Beach,Beach,Enterococci,43186.38542,32,FALSE,FALSE,13,3,2018,201813,32,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42313.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42318.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42326.5,10,TRUE,FALSE,46,11,2015,201546,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42334.5,10,TRUE,FALSE,48,11,2015,201548,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42341.5,10,TRUE,FALSE,49,12,2015,201549,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42354.5,63,FALSE,FALSE,50,12,2015,201550,63,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42360.5,20,FALSE,FALSE,51,12,2015,201551,20,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42368.5,10,FALSE,FALSE,52,12,2015,201552,10,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42376.5,10,TRUE,FALSE,1,1,2016,201601,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42382.5,10,TRUE,FALSE,2,1,2016,201602,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42389.5,10,TRUE,FALSE,3,1,2016,201603,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42397.5,10,TRUE,FALSE,4,1,2016,201604,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42403.5,10,TRUE,FALSE,5,2,2016,201605,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42409.5,10,TRUE,FALSE,6,2,2016,201606,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42418.5,10,TRUE,FALSE,7,2,2016,201607,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42424.5,10,TRUE,FALSE,8,2,2016,201608,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42431.5,10,TRUE,FALSE,9,3,2016,201609,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42436.5,10,TRUE,FALSE,10,3,2016,201610,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42446.5,10,FALSE,FALSE,11,3,2016,201611,10,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42453.5,10,TRUE,FALSE,12,3,2016,201612,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42460.5,10,TRUE,FALSE,13,3,2016,201613,5,2015/2016,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42691.5,52,FALSE,FALSE,46,11,2016,201646,52,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42698.5,240,FALSE,FALSE,47,11,2016,201647,240,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42699.5,20,FALSE,FALSE,48,11,2016,201648,20,2016/2017,Y
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42705.5,10,TRUE,FALSE,48,12,2016,201648,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42711.5,10,FALSE,FALSE,49,12,2016,201649,10,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42718.5,10,TRUE,FALSE,50,12,2016,201650,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42724.5,10,TRUE,FALSE,51,12,2016,201651,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42733.5,10,TRUE,FALSE,52,12,2016,201652,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42740.5,10,FALSE,FALSE,1,1,2017,201701,10,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42746.5,10,TRUE,FALSE,2,1,2017,201702,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42754.5,10,FALSE,FALSE,3,1,2017,201703,10,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42761.5,10,FALSE,FALSE,4,1,2017,201704,10,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42768.5,10,TRUE,FALSE,5,2,2017,201705,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42773.5,10,FALSE,FALSE,6,2,2017,201706,10,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42781.5,10,TRUE,FALSE,7,2,2017,201707,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42789.5,10,TRUE,FALSE,8,2,2017,201708,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42801.5,10,FALSE,FALSE,10,3,2017,201710,10,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42809.5,10,TRUE,FALSE,11,3,2017,201711,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,42816.5,10,TRUE,FALSE,12,3,2017,201712,5,2016/2017,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43045.5,4,TRUE,FALSE,45,11,2017,201745,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43055.52778,4,TRUE,FALSE,46,11,2017,201746,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43061.48611,4,TRUE,FALSE,47,11,2017,201747,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43066.5,4,FALSE,FALSE,48,11,2017,201748,4,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43075.44444,4,FALSE,FALSE,49,12,2017,201749,4,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43080.47917,4,TRUE,FALSE,50,12,2017,201750,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43087.53333,4,TRUE,FALSE,51,12,2017,201751,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43096.50347,4,TRUE,FALSE,52,12,2017,201752,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43103.39931,4,TRUE,FALSE,1,1,2018,201801,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43108.48611,8,FALSE,FALSE,2,1,2018,201802,8,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43122.40972,120,FALSE,FALSE,4,1,2018,201804,120,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43129.4375,4,TRUE,FALSE,5,1,2018,201805,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43138.54167,4,TRUE,FALSE,6,2,2018,201806,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43143.50347,8,FALSE,FALSE,7,2,2018,201807,8,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43153.49653,16,FALSE,FALSE,8,2,2018,201808,16,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43157.51736,72,FALSE,FALSE,9,2,2018,201809,72,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43164.46181,130,FALSE,FALSE,10,3,2018,201810,130,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43171.44792,4,TRUE,FALSE,11,3,2018,201811,2,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43178.45139,4,FALSE,FALSE,12,3,2018,201812,4,2017/2018,
Otago region,LAWA-100528,St Clair Beach,Beach,Enterococci,43186.44097,8,FALSE,FALSE,13,3,2018,201813,8,2017/2018,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42313.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42318.5,10,TRUE,FALSE,45,11,2015,201545,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42326.5,20,FALSE,FALSE,46,11,2015,201546,20,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42334.5,10,TRUE,FALSE,48,11,2015,201548,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42341.5,10,TRUE,FALSE,49,12,2015,201549,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42354.5,10,TRUE,FALSE,50,12,2015,201550,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42360.5,10,TRUE,FALSE,51,12,2015,201551,5,2015/2016,Y
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42368.5,10,TRUE,FALSE,52,12,2015,201552,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42376.5,10,TRUE,FALSE,1,1,2016,201601,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42382.5,10,TRUE,FALSE,2,1,2016,201602,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42389.5,10,TRUE,FALSE,3,1,2016,201603,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42397.5,10,FALSE,FALSE,4,1,2016,201604,10,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42403.5,10,TRUE,FALSE,5,2,2016,201605,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42409.5,10,TRUE,FALSE,6,2,2016,201606,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42418.5,10,TRUE,FALSE,7,2,2016,201607,5,2015/2016,
Otago region,LAWA-100529,St Kilda Beach,Beach,Enterococci,42424.5,10,TRUE,FALSE,8,2,2016,201608,5,2015/2016,Y
