"CouncilSiteID","Date","Value","Measurement"
"hokio at lake horowhenua","22-Jan-14","16","TaxaRichness"
"hokio at lake horowhenua","22-Jan-14","68","MCI"
"hokio at lake horowhenua","28-Apr-09","0","PercentageEPTTaxa"
"hokio at lake horowhenua","28-Apr-09","11","TaxaRichness"
"hokio at lake horowhenua","28-Apr-09","71","MCI"
"hokio at lake horowhenua","31-Jan-18","0","PercentageEPTTaxa"
"hokio at lake horowhenua","31-Jan-18","15","TaxaRichness"
"hokio at lake horowhenua","31-Jan-18","64.285713","MCI"
"kahuterawa at johnstons rata","04-Dec-17","122","MCI"
"kahuterawa at johnstons rata","04-Dec-17","23","TaxaRichness"
"kahuterawa at johnstons rata","04-Dec-17","65.21739","PercentageEPTTaxa"
"kahuterawa at johnstons rata","10-Feb-10","115","MCI"
"kahuterawa at johnstons rata","10-Feb-10","20","TaxaRichness"
"kahuterawa at johnstons rata","10-Feb-10","50","PercentageEPTTaxa"
"kahuterawa at johnstons rata","12-Feb-14","112","MCI"
"kahuterawa at johnstons rata","12-Feb-14","33","TaxaRichness"
"kahuterawa at johnstons rata","12-Feb-14","57.58","PercentageEPTTaxa"
"kahuterawa at johnstons rata","12-Jan-11","119","MCI"
"kahuterawa at johnstons rata","12-Jan-11","26","TaxaRichness"
"kahuterawa at johnstons rata","12-Jan-11","63.64","PercentageEPTTaxa"
"kahuterawa at johnstons rata","14-Mar-12","120","MCI"
"kahuterawa at johnstons rata","14-Mar-12","23","TaxaRichness"
"kahuterawa at johnstons rata","14-Mar-12","56.52","PercentageEPTTaxa"
"kahuterawa at johnstons rata","17-Mar-09","108","MCI"
"kahuterawa at johnstons rata","17-Mar-09","21","TaxaRichness"
"kahuterawa at johnstons rata","17-Mar-09","47.83","PercentageEPTTaxa"
"kahuterawa at johnstons rata","21-Jan-15","115","MCI"
"kahuterawa at johnstons rata","21-Jan-15","23","TaxaRichness"
"kahuterawa at johnstons rata","21-Jan-15","60.87","PercentageEPTTaxa"
"kahuterawa at johnstons rata","22-Apr-16","117","MCI"
"kahuterawa at johnstons rata","22-Apr-16","40","TaxaRichness"
"kahuterawa at johnstons rata","22-Apr-16","52.5","PercentageEPTTaxa"
"kahuterawa at johnstons rata","26-Apr-17","125","MCI"
"kahuterawa at johnstons rata","26-Apr-17","27","TaxaRichness"
"kahuterawa at johnstons rata","26-Apr-17","59.26","PercentageEPTTaxa"
"kahuterawa at johnstons rata","27-Feb-13","111","MCI"
