"CouncilSiteID","Date","Value","Measurement"
"brook at manuka st","16-Dec-16","17","TaxaRichness"
"brook at manuka st","16-Nov-11","10","TaxaRichness"
"brook at manuka st","16-Nov-11","112","MCI"
"brook at manuka st","19-Nov-07","10","TaxaRichness"
"brook at manuka st","19-Nov-07","72","MCI"
"brook at manuka st","23-Nov-05","89","MCI"
"brook at manuka st","23-Nov-05","9","TaxaRichness"
"brook at manuka st","23-Nov-09","7","TaxaRichness"
"brook at manuka st","23-Nov-09","83","MCI"
"brook at manuka st","24-Nov-03","18","TaxaRichness"
"brook at manuka st","24-Nov-03","91","MCI"
"brook at manuka st","25-Nov-02","19","TaxaRichness"
"brook at manuka st","25-Nov-02","99","MCI"
"brook at manuka st","26-Nov-01","108","MCI"
"brook at manuka st","26-Nov-01","24","TaxaRichness"
"brook at motor camp","02-Nov-10","138","MCI"
"brook at motor camp","02-Nov-10","19","TaxaRichness"
"brook at motor camp","03-Dec-14","124","MCI"
"brook at motor camp","03-Dec-14","20","TaxaRichness"
"brook at motor camp","07-Mar-19","115","MCI"
"brook at motor camp","07-Mar-19","43","TaxaRichness"
"brook at motor camp","07-Nov-00","115","MCI"
"brook at motor camp","07-Nov-00","21","TaxaRichness"
"brook at motor camp","10-Dec-08","123","MCI"
"brook at motor camp","10-Dec-08","19","TaxaRichness"
"brook at motor camp","11-Dec-06","118","MCI"
"brook at motor camp","11-Dec-06","21","TaxaRichness"
"brook at motor camp","12-Dec-17","124","MCI"
"brook at motor camp","12-Dec-17","35","TaxaRichness"
"brook at motor camp","14-Dec-04","130","MCI"
"brook at motor camp","14-Dec-04","21","TaxaRichness"
"brook at motor camp","15-Dec-15","133","MCI"
"brook at motor camp","15-Dec-15","18","TaxaRichness"
"brook at motor camp","15-Nov-12","115","MCI"
"brook at motor camp","15-Nov-12","15","TaxaRichness"
"brook at motor camp","16-Dec-13","121","MCI"
"brook at motor camp","16-Dec-13","20","TaxaRichness"
"brook at motor camp","16-Dec-16","121","MCI"
"brook at motor camp","16-Dec-16","25","TaxaRichness"
"brook at motor camp","16-Nov-11","139","MCI"
"brook at motor camp","16-Nov-11","16","TaxaRichness"
"brook at motor camp","19-Nov-07","117","MCI"
"brook at motor camp","19-Nov-07","22","TaxaRichness"
"brook at motor camp","23-Nov-05","122","MCI"
"brook at motor camp","23-Nov-05","20","TaxaRichness"
"brook at motor camp","24-Nov-03","144","MCI"
"brook at motor camp","24-Nov-03","18","TaxaRichness"
"brook at motor camp","24-Nov-09","11","TaxaRichness"
"brook at motor camp","24-Nov-09","138","MCI"
"brook at motor camp","25-Nov-02","122","MCI"
"brook at motor camp","25-Nov-02","24","TaxaRichness"
"brook at motor camp","26-Nov-01","132","MCI"
"brook at motor camp","26-Nov-01","19","TaxaRichness"
"collins at sh6","02-Nov-00","132","MCI"
"collins at sh6","02-Nov-00","21","TaxaRichness"
"collins at sh6","02-Nov-10","123","MCI"
"collins at sh6","02-Nov-10","21","TaxaRichness"
"collins at sh6","05-Dec-14","134","MCI"
"collins at sh6","05-Dec-14","23","TaxaRichness"
"collins at sh6","06-Mar-19","121","MCI"
"collins at sh6","06-Mar-19","47","TaxaRichness"
"collins at sh6","11-Dec-08","122","MCI"
"collins at sh6","11-Dec-08","27","TaxaRichness"
"collins at sh6","13-Dec-06","122","MCI"
"collins at sh6","13-Dec-06","21","TaxaRichness"
"collins at sh6","14-Dec-17","117","MCI"
"collins at sh6","14-Dec-17","34","TaxaRichness"
"collins at sh6","15-Dec-04","124","MCI"
"collins at sh6","15-Dec-04","27","TaxaRichness"
"collins at sh6","15-Nov-12","128","MCI"
"collins at sh6","15-Nov-12","17","TaxaRichness"
"collins at sh6","16-Dec-16","123","MCI"
"collins at sh6","16-Dec-16","19","TaxaRichness"
"collins at sh6","17-Dec-15","124","MCI"
