"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
"lake onoke 1","19-Dec-12",0.26,"","TN",FALSE,"FALSE",""
"lake onoke 1","19-Dec-12",1.17,"","Secchi",TRUE,"Right",""
"lake onoke 1","19-Dec-12",6,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","19-Dec-12",7.83,"","pH",FALSE,"FALSE",""
"lake onoke 1","19-Jun-18",0.017,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","19-Jun-18",0.118,"","TP",FALSE,"FALSE",""
"lake onoke 1","19-Jun-18",1.2,"","TN",FALSE,"FALSE",""
"lake onoke 1","19-Jun-18",7,"","CHLA",TRUE,"Left",""
"lake onoke 1","19-Jun-18",NA,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","19-Mar-12",0.01,"","NH4N",TRUE,"Left",""
"lake onoke 1","19-Mar-12",0.072,"","TP",FALSE,"FALSE",""
"lake onoke 1","19-Mar-12",0.315,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","19-Mar-12",0.59,"","TN",FALSE,"FALSE",""
"lake onoke 1","19-Mar-12",10,"","CHLA",FALSE,"FALSE",""
"lake onoke 1","19-Mar-12",61,"","ECOLI",FALSE,"FALSE",""
"lake onoke 1","19-Mar-12",7.47,"","pH",FALSE,"FALSE",""
"lake onoke 1","19-Nov-14",0.015,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","19-Nov-14",0.026,"","TP",FALSE,"FALSE",""
"lake onoke 1","19-Nov-14",0.39,"","TN",FALSE,"FALSE",""
"lake onoke 1","19-Nov-14",0.58,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","19-Nov-14",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","19-Nov-14",7.43,"","pH",FALSE,"FALSE",""
"lake onoke 1","20-Dec-10",0.033,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","20-Dec-10",0.033,"","TP",FALSE,"FALSE",""
"lake onoke 1","20-Dec-10",0.3,"","TN",FALSE,"FALSE",""
"lake onoke 1","20-Dec-10",0.835,"","Secchi",FALSE,"FALSE",""
"lake onoke 1","20-Dec-10",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","20-Dec-10",7.91,"","pH",FALSE,"FALSE",""
"lake onoke 1","20-Dec-10",90,"","ECOLI",FALSE,"FALSE",""
"lake onoke 1","20-Feb-13",0.013,"","NH4N",FALSE,"FALSE",""
"lake onoke 1","20-Feb-13",0.021,"","TP",FALSE,"FALSE",""
"lake onoke 1","20-Feb-13",0.3,"","TN",TRUE,"Left",""
"lake onoke 1","20-Feb-13",1.29,"","Secchi",TRUE,"Right",""
"lake onoke 1","20-Feb-13",3,"","CHLA",TRUE,"Left",""
"lake onoke 1","20-Feb-13",7.95,"","pH",FALSE,"FALSE",""
"lake onoke 1","20-Jan-15",0.01,"","NH4N",TRUE,"Left",""
