"Region","Agency","CouncilSiteID","SiteID","LawaSiteID","NZReach","Lat","Long","SWQLanduse","Landcover"
"horizons","hrc","Whanganui at Te Maire","whanganui at te maire","hrc-00062",7006225,-38.94251,175.18891,"Forest","Rural"
"horizons","hrc","Whanganui at Pipiriki","whanganui at pipiriki","hrc-00060",7018645,-39.47961,175.04452,"Forest","Rural"
"horizons","hrc","Whanganui at Cherry Grove","whanganui at cherry grove","hrc-00063",7005268,-38.89163,175.25534,"Forest","Rural"
"horizons","hrc","Rangitikei at Pukeokahu","rangitikei at pukeokahu","hrc-00046",7023107,-39.62765,176.04425,"Forest","Rural"
"horizons","hrc","Porewa at Onepuhi Road","porewa at onepuhi","hrc-00042",7033068,-40.0770899999999,175.45319,"Rural","Forest"
"horizons","hrc","Mangatainoka at Larsons Road","mangatainoka at larsons road","hrc-00022",7046821,-40.6403599999999,175.61099,"Forest","Rural"
"horizons","hrc","Mangaore at u/s Shannon STP","mangaore at u/s shannon stp","hrc-00074",7044058,-40.5377299999999,175.40034,"Forest","Rural"
"horizons","hrc","Mangaore at d/s Shannon STP","mangaore at d/s shannon stp","lawa-101936",7044057,-40.5368914599999,175.3982241,"Forest","Rural"
"horizons","hrc","Kahuterawa at Johnstons Rata","kahuterawa at johnstons rata","hrc-00005",7041729,-40.4490699999999,175.62164,"Forest","Rural"
