"Region","Agency","CouncilSiteID","SiteID","LawaSiteID","NZReach","Lat","Long","SWQLanduse","Landcover"
"waikato","niwa","RO6","Waikato at Reids Farm (NRWQN) (RO6)","nrwqn-00039",3043531,-38.6757545471191,176.077346801758,"Forest","Urban"
