"LawaSiteID","CouncilSiteID","SiteID","Year","NitrateMed","NitrateMed_Band","Nitrate95","Nitrate95_Band","Nitrate_Toxicity_Band","NitrateAnalysisNote","AmmoniacalMed","AmmoniacalMed_Band","Ammoniacal95","Ammoniacal95_Band","Ammonia_Toxicity_Band","AmmoniaAnalysisNote","EcoliPeriod","EcoliMed","EcoliMed_Band","Ecoli95","Ecoli95_Band","EcoliRecHealth540","EcoliRecHealth540_Band","EcoliRecHealth260","EcoliRecHealth260_Band","EcoliAnalysisNote","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Catchment","Landcover","Altitude","AltitudeCl"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",50,"E",80,"DE"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",35,"E",60,"DE"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",25,"D",50,"D"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2009to2013",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",20,"CD",45,"D"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2010to2014",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",15,"C",50,"D"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2011to2015",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,24,"ABC",24,"ABC",15,"C",50,"D"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2012to2016",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,24,"ABC",24,"ABC",20,"CD",60,"DE"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2013to2017",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,24,"ABC",24,"ABC",25,"D",70,"DE"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2014to2018",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,24,"ABC",24,"ABC",25,"D",70,"DE"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00107","SQ34412","warren creek u/s rorrisons road","2015to2019",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,24,"ABC",24,"ABC",40,"E",75,"DE"," Need 60 values for 5yr, have  20",9200,"canterbury","ecan","lowland","Rural",-42.3919663301672,173.672956353846,"09-Jul-2020","6300000","Rural",6,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,20,"ABC",20,"ABC",0,"A",10,"A"," Need 60 values for 5yr, have  20",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have18",NA,24,"ABC",24,"ABC",0,"A",10,"A"," Need 60 values for 5yr, have  20",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have18",NA,24,"ABC",24,"ABC",0,"A",15,"A"," Need 60 values for 5yr, have  20",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have18",NA,24,"ABC",24,"ABC",0,"A",15,"A"," Need 60 values for 5yr, have  20",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2009to2013",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have26",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have24",NA,30,"ABC",30,"ABC",3.84615384615385,"A",11.5384615384615,"A"," Need 60 values for 5yr, have  26",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2010to2014",3.4,"C",4.48,"C","C","",0.00236624600071098,"A",0.012108843537415,"A","A","",NA,38,"ABC",38,"ABC",2.94117647058824,"A",11.7647058823529,"A"," Need 60 values for 5yr, have  34",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2011to2015",3.3,"C",4.44,"C","C","",0.00207901106500692,"A",0.0111556278953299,"A","A","",NA,46,"ABC",46,"ABC",4.76190476190476,"A",16.6666666666667,"A"," Need 60 values for 5yr, have  42",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2012to2016",2.85,"C",4.2,"C","C","",0.00204334599033223,"A",0.00714285714285714,"A","A","",NA,53,"ABC",53,"ABC",6.12244897959184,"B",12.2448979591837,"A"," Need 60 values for 5yr, have  49",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2013to2017",2.85,"C",4.38,"C","C","",0.00203211409240771,"A",0.00489440921962182,"A","A","",NA,130,"ABC",500.15,"ABC",5.26315789473684,"B",15.7894736842105,"A"," Need 60 values for 5yr, have  57",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2014to2018",3.25,"C",4.8,"C","C","",0.00202470807964699,"A",0.00260541689367418,"A","A","",NA,138,"D",750.799999999999,"BC",8.47457627118644,"B",22.0338983050847,"BC"," Need 60 values for 5yr, have  59",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00109","SQ34538","lee river u/s brooklands farm bridge","2015to2019",3.25,"C",4.9,"C","C","",0.00199561609619101,"A",0.00221833144863736,"A","A","",NA,154,"D",721.3,"BC",10.1694915254237,"C",33.8983050847458,"C"," Need 60 values for 5yr, have  59",57809,"canterbury","ecan","lowland","Rural",-43.8555454576627,172.281227061587,"09-Jul-2020","6840300","Rural",9,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,20,"ABC",20,"ABC",20,"CD",25,"BC"," Need 60 values for 5yr, have  20",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,24,"ABC",24,"ABC",5,"B",25,"BC"," Need 60 values for 5yr, have  20",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,24,"ABC",24,"ABC",10,"BC",35,"D"," Need 60 values for 5yr, have  20",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,24,"ABC",24,"ABC",10,"BC",40,"D"," Need 60 values for 5yr, have  20",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2009to2013",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have27",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have26",NA,30,"ABC",30,"ABC",15.3846153846154,"C",46.1538461538462,"D"," Need 60 values for 5yr, have  26",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2010to2014",4.6,"C",6.6,"C","C","",0.00400923728269934,"A",0.0395215846275335,"A","A","",NA,38,"ABC",38,"ABC",11.7647058823529,"C",44.1176470588235,"D"," Need 60 values for 5yr, have  34",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2011to2015",5.2,"C",6.6,"C","C","",0.0028586363487863,"A",0.0340436712231493,"A","A","",NA,46,"ABC",46,"ABC",16.6666666666667,"C",45.2380952380952,"D"," Need 60 values for 5yr, have  42",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2012to2016",4.4,"C",6.59,"C","C","",0.00251903553299492,"A",0.022864019253911,"A","A","",NA,53,"ABC",53,"ABC",12.2448979591837,"C",34.6938775510204,"D"," Need 60 values for 5yr, have  49",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2013to2017",4.2,"C",6.6,"C","C","",0.00228735163605285,"A",0.0218320018160382,"A","A","",NA,88,"ABC",2640,"DE",12.280701754386,"C",29.8245614035088,"BC"," Need 60 values for 5yr, have  57",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2014to2018",4.3,"C",7.05,"C","C","",0.0022075055187638,"A",0.00763870434585345,"A","A","",NA,130,"ABC",2640,"DE",11.864406779661,"C",32.2033898305085,"C"," Need 60 values for 5yr, have  59",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00110","SQ34540","waikekewai creek u/s gullivers rd","2015to2019",4.55,"C",8.4,"C","C","",0.00211864406779661,"A",0.00913731519831126,"A","A","",NA,88,"ABC",2594.65,"DE",13.5593220338983,"C",27.1186440677966,"BC"," Need 60 values for 5yr, have  59",57433,"canterbury","ecan","lowland","Rural",-43.8537083711891,172.356385515877,"09-Jul-2020","6832800","Rural",1,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,20,"ABC",20,"ABC",15,"C",45,"D"," Need 60 values for 5yr, have  20",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",10,"BC",35,"D"," Need 60 values for 5yr, have  20",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",5,"B",30,"BC"," Need 60 values for 5yr, have  20",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",10,"BC",30,"BC"," Need 60 values for 5yr, have  20",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2009to2013",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",15,"C",30,"BC"," Need 60 values for 5yr, have  20",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2010to2014",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,24,"ABC",24,"ABC",20,"CD",35,"D"," Need 60 values for 5yr, have  20",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2011to2015",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,24,"ABC",24,"ABC",20,"CD",35,"D"," Need 60 values for 5yr, have  20",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2012to2016",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,25,"ABC",25,"ABC",23.8095238095238,"D",33.3333333333333,"C"," Need 60 values for 5yr, have  21",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2013to2017",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,25,"ABC",25,"ABC",28.5714285714286,"D",42.8571428571429,"D"," Need 60 values for 5yr, have  21",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2014to2018",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,25,"ABC",25,"ABC",28.5714285714286,"D",42.8571428571429,"D"," Need 60 values for 5yr, have  21",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00111","SQ34557","middle creek u/s beach rd","2015to2019",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,25,"ABC",25,"ABC",28.5714285714286,"D",42.8571428571429,"D"," Need 60 values for 5yr, have  21",8543,"canterbury","ecan","lowland","Rural",-42.3669867738309,173.684799562882,"09-Jul-2020","6300000","Rural",12.0100002289,"Lowland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have21",NA,20,"ABC",20,"ABC",15,"C",25,"BC"," Need 60 values for 5yr, have  20",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,23,"ABC",23,"ABC",15.7894736842105,"C",21.0526315789474,"BC"," Need 60 values for 5yr, have  19",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,23,"ABC",23,"ABC",5.26315789473684,"B",10.5263157894737,"A"," Need 60 values for 5yr, have  19",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,23,"ABC",23,"ABC",10.5263157894737,"C",15.7894736842105,"A"," Need 60 values for 5yr, have  19",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2009to2013",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,29,"ABC",29,"ABC",8,"B",20,"BC"," Need 60 values for 5yr, have  25",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2010to2014",2.3,"B",3.77,"C","C","",0.00228728270814273,"A",0.00841563207249155,"A","A","",NA,37,"ABC",37,"ABC",6.06060606060606,"B",18.1818181818182,"A"," Need 60 values for 5yr, have  33",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2011to2015",2.3,"B",3.71,"C","C","",0.00217580504786771,"A",0.0073171398951794,"A","A","",NA,42,"ABC",42,"ABC",5.12820512820513,"B",15.3846153846154,"A"," Need 60 values for 5yr, have  39",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2012to2016",2.3,"B",3.65,"C","C","",0.00205086136177194,"A",0.00689333979549005,"A","A","",NA,49,"ABC",49,"ABC",4.44444444444444,"A",17.7777777777778,"A"," Need 60 values for 5yr, have  45",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2013to2017",2.3,"B",3.57,"C","C","",0.00203583061889251,"A",0.00823005422153368,"A","A","",NA,57,"ABC",57,"ABC",7.54716981132075,"B",18.8679245283019,"A"," Need 60 values for 5yr, have  53",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2014to2018",2.3,"B",3.225,"B","B","",0.00205086136177194,"A",0.00646842168901991,"A","A","",NA,91,"ABC",952.25,"BC",9.09090909090909,"B",18.1818181818182,"A"," Need 60 values for 5yr, have  55",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00112","SQ34580","hawkins river u/s deans road","2015to2019",2.4,"B",3.225,"B","B","",0.00202839756592292,"A",0.00581720402648009,"A","A","",NA,101,"ABC",874.25,"BC",9.09090909090909,"B",21.8181818181818,"BC"," Need 60 values for 5yr, have  55",42108,"canterbury","ecan","upland","Rural",-43.4143966925868,172.033991084003,"09-Jul-2020","6800600","Rural",269,"Upland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2005to2009",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have24",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have24",NA,24,"ABC",24,"ABC",8.33333333333333,"B",37.5,"D"," Need 60 values for 5yr, have  24",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2006to2010",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have20",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have17",NA,28,"ABC",28,"ABC",10,"BC",25,"BC"," Need 60 values for 5yr, have  20",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2007to2011",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have16",NA,24,"ABC",24,"ABC",10,"BC",20,"BC"," Need 60 values for 5yr, have  20",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2008to2012",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have19",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have16",NA,24,"ABC",24,"ABC",10,"BC",15,"A"," Need 60 values for 5yr, have  20",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2009to2013",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have25",NA,NA,NA,NA,NA," Need 30 values for 5yr 95%ile, have22",NA,30,"ABC",30,"ABC",7.69230769230769,"B",23.0769230769231,"BC"," Need 60 values for 5yr, have  26",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2010to2014",0.43,"A",1.236,"A","A","",0.00884353741496599,"A",0.045398773006135,"A","A","",NA,38,"ABC",38,"ABC",5.88235294117647,"B",17.6470588235294,"A"," Need 60 values for 5yr, have  34",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2011to2015",0.32,"A",1.15,"A","A","",0.00613496932515337,"A",0.0386867092635491,"A","A","",NA,46,"ABC",46,"ABC",4.76190476190476,"A",14.2857142857143,"A"," Need 60 values for 5yr, have  42",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2012to2016",0.295,"A",1.06,"A","A","",0.00460026215845331,"A",0.033195020746888,"A","A","",NA,54,"ABC",54,"ABC",6,"B",14,"A"," Need 60 values for 5yr, have  50",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2013to2017",0.315,"A",1.02,"A","A","",0.00424182534132762,"A",0.0392812185716283,"A","A","",NA,98.5,"ABC",1468.2,"DE",8.62068965517241,"B",18.9655172413793,"A"," Need 60 values for 5yr, have  58",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2014to2018",0.34,"A",0.94,"A","A","",0.00424182534132762,"A",0.03978109526593,"A","A","",5,97.5,"ABC",2640,"DE",15,"C",21.6666666666667,"BC","",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
"ecan-00113","SQ34646","saltwater creek u/s factory rd","2015to2019",0.32,"A",0.805,"A","A","",0.00460026215845331,"A",0.0380007450462446,"A","A","",5,123,"ABC",2530,"DE",15,"C",25,"BC","",36924,"canterbury","ecan","lowland","Rural",-43.2549060346199,172.688681951739,"09-Jul-2020","6620100","Rural",10,"Lowland"
