"CouncilSiteID","Date","Value","Measurement"
"catlins at houipapa","03-May-17","47.4","PercentageEPTTaxa"
"catlins at houipapa","04-Feb-10","119.2","MCI"
"catlins at houipapa","04-Feb-10","26","TaxaRichness"
"catlins at houipapa","04-Feb-10","53.8","PercentageEPTTaxa"
"catlins at houipapa","06-Feb-04","118","MCI"
"catlins at houipapa","06-Feb-04","19","TaxaRichness"
"catlins at houipapa","06-Feb-04","63.2","PercentageEPTTaxa"
"catlins at houipapa","10-Feb-14","113","MCI"
"catlins at houipapa","10-Feb-14","24","TaxaRichness"
"catlins at houipapa","10-Feb-14","58.3","PercentageEPTTaxa"
"catlins at houipapa","12-Jan-12","13","TaxaRichness"
"catlins at houipapa","12-Jan-12","53.8","PercentageEPTTaxa"
"catlins at houipapa","12-Jan-12","92","MCI"
"catlins at houipapa","12-Jan-16","111","MCI"
"catlins at houipapa","12-Jan-16","33","TaxaRichness"
"catlins at houipapa","12-Jan-16","48.5","PercentageEPTTaxa"
"catlins at houipapa","13-Jan-15","112","MCI"
"catlins at houipapa","13-Jan-15","25","TaxaRichness"
"catlins at houipapa","13-Jan-15","48","PercentageEPTTaxa"
"catlins at houipapa","15-Mar-18","108","MCI"
"catlins at houipapa","15-Mar-18","39","TaxaRichness"
"catlins at houipapa","15-Mar-18","46.2","PercentageEPTTaxa"
"catlins at houipapa","17-Apr-09","109","MCI"
"catlins at houipapa","17-Apr-09","25","TaxaRichness"
"catlins at houipapa","17-Apr-09","60","PercentageEPTTaxa"
"catlins at houipapa","20-Feb-13","114","MCI"
"catlins at houipapa","20-Feb-13","25","TaxaRichness"
"catlins at houipapa","20-Feb-13","56","PercentageEPTTaxa"
"catlins at houipapa","27-Mar-08","123","MCI"
"catlins at houipapa","27-Mar-08","22","TaxaRichness"
"catlins at houipapa","27-Mar-08","72.7","PercentageEPTTaxa"
"catlins at houipapa","28-May-06","108","MCI"
"catlins at houipapa","28-May-06","24","TaxaRichness"
"catlins at houipapa","28-May-06","54.2","PercentageEPTTaxa"
"catlins at houipapa","29-Apr-11","117","MCI"
"catlins at houipapa","29-Apr-11","22","TaxaRichness"
"catlins at houipapa","29-Apr-11","68.2","PercentageEPTTaxa"
"catlins at houipapa","31-Jan-07","114","MCI"
"catlins at houipapa","31-Jan-07","17","TaxaRichness"
"catlins at houipapa","31-Jan-07","64.7","PercentageEPTTaxa"
"dunstan creek at beattie road","01-Feb-16","106","MCI"
"dunstan creek at beattie road","01-Feb-16","25","TaxaRichness"
"dunstan creek at beattie road","01-Feb-16","48","PercentageEPTTaxa"
"dunstan creek at beattie road","01-Jul-19","124.17","MCI"
"dunstan creek at beattie road","04-Feb-10","122.4","MCI"
"dunstan creek at beattie road","04-Feb-10","17","TaxaRichness"
"dunstan creek at beattie road","04-Feb-10","58.8","PercentageEPTTaxa"
"dunstan creek at beattie road","06-Apr-17","120","MCI"
