"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"are are creek at kaituna tuamarina track","TaxaRichness","2019-01-08","2020-01-09","2","23","31"
"are are creek at kaituna tuamarina track","PercentageEPTTaxa","2019-01-08","2020-01-09","2","41.935482","52.173912"
"are are creek at kaituna tuamarina track","MCI","2019-01-08","2020-01-09","2","97.14286","105"
"awatere river at awapiri","TaxaRichness","2019-03-14","2020-01-17","2","9","13"
"awatere river at awapiri","PercentageEPTTaxa","2019-03-14","2020-01-17","2","44.444443","46.153847"
"awatere river at awapiri","MCI","2019-03-14","2020-01-17","2","102.5","121.53846"
"awatere river at river mouth","TaxaRichness","2019-03-14","2020-01-17","2","11","12"
"awatere river at river mouth","PercentageEPTTaxa","2019-03-14","2020-01-17","2","33.333332","72.72727"
"awatere river at river mouth","MCI","2019-03-14","2020-01-17","2","103.333336","122"
"black birch stream at awatere intake","TaxaRichness","2019-03-14","2020-01-17","2","25","42"
"black birch stream at awatere intake","PercentageEPTTaxa","2019-03-14","2020-01-17","2","44","52.38095"
"black birch stream at awatere intake","MCI","2019-03-14","2020-01-17","2","113.513512","115"
"branch river at weir intake","TaxaRichness","2019-03-13","2020-01-10","2","10","25"
"branch river at weir intake","PercentageEPTTaxa","2019-03-13","2020-01-10","2","40","60"
"branch river at weir intake","MCI","2019-03-13","2020-01-10","2","109.523811","130"
"cullen creek at road bridge","TaxaRichness","2019-03-15","2020-01-17","2","16","33"
"cullen creek at road bridge","PercentageEPTTaxa","2019-03-15","2020-01-17","2","37.5","45.454544"
"cullen creek at road bridge","MCI","2019-03-15","2020-01-17","2","103.75","105.51724"
"doctors creek upstream taylor","TaxaRichness","2019-01-08","2019-12-10","2","14","27"
"doctors creek upstream taylor","PercentageEPTTaxa","2019-01-08","2019-12-10","2","28.571428","29.62963"
"doctors creek upstream taylor","MCI","2019-01-08","2019-12-10","2","73.6","80"
"duncan stream at outlet","TaxaRichness","2019-03-15","2020-01-18","2","17","32"
"duncan stream at outlet","PercentageEPTTaxa","2019-03-15","2020-01-18","2","40.625","47.058823"
"duncan stream at outlet","MCI","2019-03-15","2020-01-18","2","108.3871","115"
"flaxbourne river at quarry","TaxaRichness","2019-01-09","2019-12-11","2","15","22"
"flaxbourne river at quarry","PercentageEPTTaxa","2019-01-09","2019-12-11","2","33.333332","40.909092"
"flaxbourne river at quarry","MCI","2019-01-09","2019-12-11","2","80","83.1579"
"graham river at road bridge","TaxaRichness","2019-03-07","2020-01-13","2","24","32"
"graham river at road bridge","PercentageEPTTaxa","2019-03-07","2020-01-13","2","43.75","62.5"
"graham river at road bridge","MCI","2019-03-07","2020-01-13","2","103.333336","116.521736"
"kaituna river at higgins bridge","TaxaRichness","2019-03-11","2020-01-16","2","24","28"
"kaituna river at higgins bridge","PercentageEPTTaxa","2019-03-11","2020-01-16","2","39.285713","50"
"kaituna river at higgins bridge","MCI","2019-03-11","2020-01-16","2","102.85714","102.85714"
"kenepuru stream at kenepuru head","TaxaRichness","2019-03-15","2020-01-16","2","11","31"
"kenepuru stream at kenepuru head","PercentageEPTTaxa","2019-03-15","2020-01-16","2","18.181818","54.83871"
"kenepuru stream at kenepuru head","MCI","2019-03-15","2020-01-16","2","105.454544","109.6"
