"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype"
"l brunner @ gyb cashmere bay - 4m","06-Dec-06",0.025,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","06-Dec-06",0.025,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","06-Dec-06",0.231,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","06-Dec-06",2.2,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","06-Dec-06",2.2,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","06-Dec-06",3.3,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Dec-09",0.002,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Dec-09",0.006,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Dec-09",0.187,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Dec-09",1.3,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Dec-09",5.36,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Jul-04",0.0051366,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Jul-04",0.02766,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Jul-04",0.235375,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Jul-04",1.37176,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-Jul-04",4.6,"","Secchi",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-May-06",0.007,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-May-06",0.0106,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-May-06",0.1957,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","08-May-06",0.7,"","CHLA",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","09-Jun-15",0.008,"","TP",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","09-Jun-15",0.024,"","NH4N",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","09-Jun-15",0.246,"","TN",FALSE,"FALSE"
"l brunner @ gyb cashmere bay - 4m","09-Jun-15",0.3,"","CHLA",FALSE,"FALSE"
