"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101114","GND1091","Dissolved reactive phosphorus","2017-12-11","2019-12-13","9","0.0015","0.002"
"LAWA-101114","GND1091","E.coli","2015-02-04","2019-12-13","21","0.5","8"
"LAWA-101114","GND1091","Electrical conductivity/salinity","2015-02-04","2019-12-13","22","106","1180"
"LAWA-101114","GND1091","Nitrate nitrogen","2015-02-04","2019-12-13","21","1.839","2.769"
"LAWA-101114","GND1091","Water Level","2015-02-04","2019-12-13","19","0.32","2.775"
"LAWA-101115","GND1095","Ammoniacal nitrogen","2015-01-29","2019-09-23","20","0.0015","0.007"
"LAWA-101115","GND1095","Chloride","2017-12-12","2019-09-23","8","16.5","19.4"
"LAWA-101115","GND1095","Dissolved reactive phosphorus","2017-12-12","2019-09-23","8","0.012","0.026"
"LAWA-101115","GND1095","E.coli","2015-01-29","2019-09-23","20","0.5","50.4"
"LAWA-101115","GND1095","Electrical conductivity/salinity","2015-01-29","2019-09-23","20","199","269"
"LAWA-101115","GND1095","Nitrate nitrogen","2015-01-29","2019-09-23","20","1.32","2.3"
"LAWA-101115","GND1095","Water Level","2015-01-29","2019-09-23","20","1.447","3.09"
"LAWA-101117","GND1101","Ammoniacal nitrogen","2015-01-29","2019-12-19","21","0.0015","0.024"
"LAWA-101117","GND1101","Chloride","2017-12-12","2019-12-19","9","81","110"
"LAWA-101117","GND1101","Dissolved reactive phosphorus","2017-12-12","2019-12-19","9","0.079","0.124"
"LAWA-101117","GND1101","E.coli","2015-01-29","2019-12-19","21","0.5","4880"
"LAWA-101117","GND1101","Electrical conductivity/salinity","2015-01-29","2019-12-19","22","520","5370"
"LAWA-101117","GND1101","Nitrate nitrogen","2015-01-29","2019-12-19","22","5e-04","14.1"
"LAWA-101117","GND1101","Water Level","2015-01-29","2019-12-19","21","0.903","4.015"
"LAWA-101118","GND1105","Ammoniacal nitrogen","2015-01-30","2019-12-17","22","0.0015","0.042"
"LAWA-101118","GND1105","Chloride","2017-12-11","2019-12-17","10","36","53.9"
"LAWA-101118","GND1105","Dissolved reactive phosphorus","2017-12-11","2019-12-17","10","0.002","0.01"
"LAWA-101118","GND1105","E.coli","2015-01-30","2019-12-17","22","0.5","73"
"LAWA-101118","GND1105","Electrical conductivity/salinity","2015-01-30","2019-12-17","22","241","3470"
"LAWA-101118","GND1105","Nitrate nitrogen","2015-01-30","2019-12-17","22","4.749","18.199"
"LAWA-101118","GND1105","Water Level","2015-01-30","2019-12-17","21","2.885","5.695"
"LAWA-101119","GND1112","Ammoniacal nitrogen","2015-02-02","2019-12-19","22","0.0015","0.02"
"LAWA-101119","GND1112","Chloride","2017-12-11","2019-12-19","10","79.5","102"
"LAWA-101119","GND1112","Dissolved reactive phosphorus","2017-12-11","2019-12-19","10","0.01","0.023"
"LAWA-101119","GND1112","E.coli","2015-02-02","2019-12-19","22","0.5","10"
"LAWA-101119","GND1112","Electrical conductivity/salinity","2015-02-02","2019-12-19","23","496","5690"
"LAWA-101119","GND1112","Nitrate nitrogen","2015-02-02","2019-12-19","22","18.699","29.199"
"LAWA-101119","GND1112","Water Level","2015-02-02","2019-12-19","18","9.67","12.055"
"LAWA-101120","GND1194","Ammoniacal nitrogen","2015-01-28","2019-12-16","23","0.0015","0.02"
"LAWA-101120","GND1194","Chloride","2017-12-12","2019-12-16","10","16.4","23.1"
"LAWA-101120","GND1194","Dissolved reactive phosphorus","2017-12-12","2019-12-16","10","0.009","0.014"
"LAWA-101120","GND1194","E.coli","2015-01-28","2019-12-16","23","0.5","38"
"LAWA-101120","GND1194","Electrical conductivity/salinity","2015-01-28","2019-12-16","23","240","2510"
"LAWA-101120","GND1194","Nitrate nitrogen","2015-01-28","2019-12-16","23","1.59","3.589"
"LAWA-101120","GND1194","Water Level","2015-01-28","2019-12-16","21","0.817","7.05"
"LAWA-101121","GND1196","Ammoniacal nitrogen","2015-02-04","2019-09-18","21","0.0015","0.026"
"LAWA-101121","GND1196","Chloride","2017-12-18","2019-09-18","9","19.1","21.7"
"LAWA-101121","GND1196","Dissolved reactive phosphorus","2017-12-18","2019-09-18","9","0.057","0.078"
"LAWA-101121","GND1196","E.coli","2015-02-04","2019-09-18","21","0.5","1"
"LAWA-101121","GND1196","Electrical conductivity/salinity","2015-02-04","2019-09-18","21","18.9","22.1"
"LAWA-101121","GND1196","Nitrate nitrogen","2015-02-04","2019-09-18","21","2.69","3.819"
"LAWA-101121","GND1196","Water Level","2015-02-04","2019-09-18","20","2.23","6.03"
"LAWA-101122","GND1718","Ammoniacal nitrogen","2015-01-27","2019-12-13","20","0.0015","0.005"
"LAWA-101122","GND1718","Chloride","2017-12-11","2019-12-13","8","8.8","9.8"
"LAWA-101122","GND1718","Dissolved reactive phosphorus","2017-12-11","2019-12-13","8","0.008","0.031"
"LAWA-101122","GND1718","E.coli","2015-01-27","2019-12-13","20","0.5","119"
"LAWA-101122","GND1718","Electrical conductivity/salinity","2015-01-27","2019-12-13","21","8.4","86"
"LAWA-101122","GND1718","Nitrate nitrogen","2015-01-27","2019-12-13","20","0.58","2.639"
"LAWA-101122","GND1718","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-101123","GND2098","Ammoniacal nitrogen","2015-02-04","2019-12-17","21","0.0015","0.018"
"LAWA-101123","GND2098","Chloride","2017-12-11","2019-12-17","9","34","37.3"
"LAWA-101123","GND2098","Dissolved reactive phosphorus","2017-12-11","2019-12-17","9","0.03","0.041"
"LAWA-101123","GND2098","E.coli","2015-02-04","2019-12-17","21","0.5","3800"
"LAWA-101123","GND2098","Electrical conductivity/salinity","2015-02-04","2019-12-17","21","275","2900"
"LAWA-101123","GND2098","Nitrate nitrogen","2015-02-04","2019-12-17","21","1.349","2.4"
"LAWA-101123","GND2098","Water Level","2015-02-04","2019-12-17","21","1.246","2.29"
"LAWA-101126","GND2166","Ammoniacal nitrogen","2015-01-30","2019-12-12","20","0.0015","0.052"
"LAWA-101126","GND2166","Chloride","2017-12-13","2019-12-12","9","3.4","21"
"LAWA-101126","GND2166","Dissolved reactive phosphorus","2017-12-13","2019-12-12","9","0.0015","0.002"
"LAWA-101126","GND2166","E.coli","2015-01-30","2019-12-12","20","0.5","99"
"LAWA-101126","GND2166","Electrical conductivity/salinity","2015-01-30","2019-12-12","21","41","450"
"LAWA-101126","GND2166","Nitrate nitrogen","2015-01-30","2019-12-12","20","0.25","13.699"
"LAWA-101126","GND2166","Water Level","2015-01-30","2019-12-12","19","0.906","2.251"
"LAWA-101128","GND2213","Ammoniacal nitrogen","2015-02-04","2019-12-13","18","0.0015","0.063"
"LAWA-101128","GND2213","Chloride","2018-03-16","2019-12-13","8","27","31"
"LAWA-101128","GND2213","Dissolved reactive phosphorus","2018-03-16","2019-12-13","8","0.046","0.103"
"LAWA-101128","GND2213","E.coli","2015-02-04","2019-12-13","18","0.5","59"
"LAWA-101128","GND2213","Electrical conductivity/salinity","2015-02-04","2019-12-13","19","14.8","322"
"LAWA-101128","GND2213","Nitrate nitrogen","2015-02-04","2019-12-13","18","1.199","2.439"
"LAWA-101128","GND2213","Water Level","2015-02-04","2016-03-29","4","8.71","9.345"
"LAWA-101132","GND2484","Ammoniacal nitrogen","2015-02-04","2019-12-12","21","0.0015","0.013"
"LAWA-101132","GND2484","Chloride","2017-12-11","2019-12-12","9","6.5","9.6"
"LAWA-101132","GND2484","Dissolved reactive phosphorus","2017-12-11","2019-12-12","9","0.013","0.019"
"LAWA-101132","GND2484","E.coli","2015-02-04","2019-12-12","21","0.5","0.5"
"LAWA-101132","GND2484","Electrical conductivity/salinity","2015-02-04","2019-12-12","22","7.8","111"
"LAWA-101132","GND2484","Nitrate nitrogen","2015-02-04","2019-12-12","21","0.167","0.399"
"LAWA-101132","GND2484","Water Level","2015-02-04","2019-12-12","22","3.83","4.92"
"LAWA-101134","GND2513","Ammoniacal nitrogen","2015-07-31","2019-12-12","35","0.776","3.41"
"LAWA-101134","GND2513","Chloride","2016-01-15","2019-12-12","17","13.9","33.8"
"LAWA-101134","GND2513","Dissolved reactive phosphorus","2018-03-08","2019-12-12","8","0.0015","0.097"
"LAWA-101134","GND2513","E.coli","2016-06-13","2019-12-12","15","0.5","53"
"LAWA-101134","GND2513","Electrical conductivity/salinity","2015-07-31","2019-12-12","36","35.4","794"
"LAWA-101134","GND2513","Nitrate nitrogen","2015-07-31","2019-12-12","35","0","0.05"
"LAWA-101134","GND2513","Water Level","2015-07-31","2019-12-12","23","1.7","4.8"
"LAWA-101135","GND3006","Ammoniacal nitrogen","2018-06-26","2019-12-19","7","0.005","0.015"
"LAWA-101135","GND3006","Chloride","2018-06-26","2019-12-19","7","15.5","18.8"
"LAWA-101135","GND3006","Dissolved reactive phosphorus","2018-06-26","2019-12-19","7","0.002","0.002"
"LAWA-101135","GND3006","E.coli","2018-06-26","2019-12-19","7","0.5","0.5"
"LAWA-101135","GND3006","Electrical conductivity/salinity","2018-06-26","2019-12-19","8","14.3","156"
