"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"GW-00170","R26/6503","Ammoniacal nitrogen","2015-03-03","2019-12-02","17","0.005","0.18"
"GW-00170","R26/6503","Chloride","2015-03-03","2019-12-02","17","33","42.010525"
"GW-00170","R26/6503","Dissolved reactive phosphorus","2015-03-03","2019-12-02","17","0.0097048","0.102"
"GW-00170","R26/6503","E.coli",NA,NA,"0","Inf","-Inf"
"GW-00170","R26/6503","Electrical conductivity/salinity","2015-03-03","2019-12-02","17","267","312.9544"
"GW-00170","R26/6503","Nitrate nitrogen","2015-03-03","2019-12-02","17","0.0105266","0.062"
"GW-00170","R26/6503","Nitrogen - Other","2015-03-03","2019-12-02","34","0.001","0.062"
"GW-00170","R26/6503","Water Level","2015-03-03","2019-12-02","15","-5750","-5468"
"LAWA-101094","R26/6587","Ammoniacal nitrogen","2015-03-03","2019-12-04","16","0.005","0.22"
"LAWA-101094","R26/6587","Chloride","2015-03-03","2019-12-04","16","15.7814","22"
"LAWA-101094","R26/6587","Dissolved reactive phosphorus","2015-03-03","2019-12-04","16","0.002","0.011"
"LAWA-101094","R26/6587","E.coli","2015-03-03","2019-12-04","16","0.5","17"
"LAWA-101094","R26/6587","Electrical conductivity/salinity","2015-03-03","2019-12-04","16","118.5","169"
"LAWA-101094","R26/6587","Nitrate nitrogen","2015-03-03","2019-12-04","16","0.4","1.47"
"LAWA-101094","R26/6587","Nitrogen - Other","2015-03-03","2019-12-04","32","0.001","1.47"
"LAWA-101094","R26/6587","Water Level","2015-03-03","2019-12-04","11","-5000","-4000"
"LAWA-101092","R26/6624","Ammoniacal nitrogen","2015-03-03","2019-12-04","19","0.005","0.062"
"LAWA-101092","R26/6624","Chloride","2015-03-03","2019-12-04","19","22.5493","27"
"LAWA-101092","R26/6624","Dissolved reactive phosphorus","2015-03-03","2019-12-04","19","0.0165922","0.038"
"LAWA-101092","R26/6624","E.coli","2015-03-03","2019-12-04","19","0.5","1"
"LAWA-101092","R26/6624","Electrical conductivity/salinity","2015-03-03","2019-12-04","19","213","249"
"LAWA-101092","R26/6624","Nitrate nitrogen","2015-03-03","2019-12-04","19","2.27658","3.0546496"
"LAWA-101092","R26/6624","Nitrogen - Other","2015-03-03","2019-12-04","38","0.001","3.0550845"
"LAWA-101092","R26/6624","Water Level","2015-03-03","2019-12-04","11","-350","600"
"GW-00107","R27/0320","Ammoniacal nitrogen","2015-02-27","2019-12-09","20","0.073","0.125577"
"GW-00107","R27/0320","Chloride","2015-02-27","2019-12-09","20","21.9683","25"
"GW-00107","R27/0320","Dissolved reactive phosphorus","2015-02-27","2019-12-09","20","0.097","0.172"
"GW-00107","R27/0320","E.coli","2017-06-15","2017-06-15","1","0.5","0.5"
"GW-00107","R27/0320","Electrical conductivity/salinity","2015-02-27","2019-12-09","20","174.96655","194.81656"
"GW-00107","R27/0320","Nitrate nitrogen","2015-02-27","2019-12-09","20","0.001","0.009"
"GW-00107","R27/0320","Nitrogen - Other","2015-02-27","2019-12-09","40","0.001","0.009"
"GW-00107","R27/0320","Water Level","2015-02-27","2019-12-09","11","3292","3292"
"LAWA-101100","R27/1137","Ammoniacal nitrogen","2015-10-22","2019-12-13","17","0.005","0.005"
"LAWA-101100","R27/1137","Chloride","2015-10-22","2019-12-13","17","11.9011","13.9"
"LAWA-101100","R27/1137","Dissolved reactive phosphorus","2015-10-22","2019-12-13","17","0.006","0.013384"
"LAWA-101100","R27/1137","E.coli","2015-10-22","2019-12-13","16","0.5","24"
"LAWA-101100","R27/1137","Electrical conductivity/salinity","2015-10-22","2019-12-13","17","117.7462","136"
"LAWA-101100","R27/1137","Nitrate nitrogen","2015-10-22","2019-12-13","17","1.2","2.2"
"LAWA-101100","R27/1137","Nitrogen - Other","2015-10-22","2019-12-13","34","0.001","2.2"
"LAWA-101100","R27/1137","Water Level","2015-03-04","2019-12-13","11","-7410","-7410"
"GW-00191","R27/1171","Ammoniacal nitrogen","2015-03-06","2019-12-13","20","0.159","0.36"
"GW-00191","R27/1171","Chloride","2015-03-06","2019-12-13","20","14.1","14.9348"
"GW-00191","R27/1171","Dissolved reactive phosphorus","2015-03-06","2019-12-13","20","0.076202","0.24"
"GW-00191","R27/1171","E.coli","2017-06-27","2019-12-13","7","0.5","0.5"
"GW-00191","R27/1171","Electrical conductivity/salinity","2015-03-06","2019-12-13","20","138.2","145.2"
"GW-00191","R27/1171","Nitrate nitrogen","2015-03-06","2019-12-13","20","0.001","0.186"
"GW-00191","R27/1171","Nitrogen - Other","2015-03-06","2019-12-13","40","0.001","0.186"
"GW-00191","R27/1171","Water Level","2015-03-06","2019-12-13","11","2000","2829"
"LAWA-101096","R27/1180","Ammoniacal nitrogen","2015-03-04","2019-12-09","18","0.005","0.013955"
"LAWA-101096","R27/1180","Chloride","2015-03-04","2019-12-09","18","14.4693794","16.8"
"LAWA-101096","R27/1180","Dissolved reactive phosphorus","2015-03-04","2019-12-09","18","0.0089762","0.0131317"
"LAWA-101096","R27/1180","E.coli","2018-08-30","2019-12-09","6","0.5","0.5"
"LAWA-101096","R27/1180","Electrical conductivity/salinity","2015-03-04","2019-12-09","18","136","147.5"
