"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101585","G42/0123","Electrical conductivity/salinity","2015-03-30","2019-11-27","20","163","181"
"LAWA-101585","G42/0123","Nitrate nitrogen","2017-09-19","2019-11-27","10","0.9","1.29"
"LAWA-101585","G42/0123","Nitrogen - Other","2017-09-19","2019-11-27","30","5e-04","1.18"
"LAWA-101587","G42/0290","Ammoniacal nitrogen","2015-03-30","2019-11-27","20","0.0025","0.013"
"LAWA-101587","G42/0290","Chloride","2015-03-30","2019-11-27","20","7.3","10.2"
"LAWA-101587","G42/0290","Dissolved reactive phosphorus","2015-03-30","2019-11-27","20","0.012","0.02"
"LAWA-101587","G42/0290","E.coli","2015-03-30","2019-11-27","20","0.5","0.8"
"LAWA-101587","G42/0290","Electrical conductivity/salinity","2015-03-30","2019-11-27","20","189","204"
"LAWA-101587","G42/0290","Nitrate nitrogen","2017-09-19","2019-11-27","10","2.2","2.6"
"LAWA-101587","G42/0290","Nitrogen - Other","2017-09-19","2019-11-27","30","5e-04","2.5"
"LAWA-101588","G43/0009","Ammoniacal nitrogen","2015-03-30","2019-11-27","32","0.0025","0.018"
"LAWA-101588","G43/0009","Chloride","2015-03-30","2019-11-27","32","14","17"
"LAWA-101588","G43/0009","Dissolved reactive phosphorus","2015-03-30","2019-11-27","32","0.006","0.026"
"LAWA-101588","G43/0009","E.coli","2015-03-30","2019-11-27","30","0.5","28"
"LAWA-101588","G43/0009","Electrical conductivity/salinity","2015-03-30","2019-11-27","32","244","322"
"LAWA-101588","G43/0009","Nitrate nitrogen","2017-04-10","2019-11-27","19","4.1","6.6"
"LAWA-101588","G43/0009","Nitrogen - Other","2017-04-10","2019-11-27","59","5e-04","6.5"
"LAWA-101593","G44/0127","Ammoniacal nitrogen","2015-01-07","2019-12-03","16","0.0025","0.034"
"LAWA-101593","G44/0127","Chloride","2015-01-07","2019-12-03","16","21","25"
"LAWA-101593","G44/0127","Dissolved reactive phosphorus","2015-01-07","2019-12-03","16","0.008","0.015"
"LAWA-101593","G44/0127","E.coli","2015-01-07","2019-12-03","16","0.5","2"
"LAWA-101593","G44/0127","Electrical conductivity/salinity","2015-01-07","2019-12-03","16","215","262"
"LAWA-101593","G44/0127","Nitrate nitrogen","2017-09-20","2019-12-03","9","3","5.3"
"LAWA-101593","G44/0127","Nitrogen - Other","2017-09-20","2019-12-03","27","5e-04","5.7"
"LAWA-101595","G44/0136","Ammoniacal nitrogen","2015-01-07","2019-12-03","17","0.007","0.023"
"LAWA-101595","G44/0136","Chloride","2015-01-07","2019-12-03","17","20","23"
"LAWA-101595","G44/0136","Dissolved reactive phosphorus","2015-01-07","2019-12-03","17","0.0047","0.12"
"LAWA-101595","G44/0136","E.coli","2015-01-07","2019-12-03","17","0.5","4.9"
"LAWA-101595","G44/0136","Electrical conductivity/salinity","2015-01-07","2019-12-03","17","301","379"
"LAWA-101595","G44/0136","Nitrate nitrogen","2017-09-20","2019-12-03","9","0.005","0.014"
"LAWA-101595","G44/0136","Nitrogen - Other","2017-09-20","2019-12-03","27","5e-04","0.014"
"LAWA-101596","G45/0255","Ammoniacal nitrogen","2015-01-07","2019-12-03","17","0.0025","0.011"
"LAWA-101596","G45/0255","Chloride","2015-01-07","2019-12-03","17","14","31"
"LAWA-101596","G45/0255","Dissolved reactive phosphorus","2015-01-07","2019-12-03","17","0.017","0.028"
"LAWA-101596","G45/0255","E.coli","2015-01-07","2019-12-03","17","0.5","161"
"LAWA-101596","G45/0255","Electrical conductivity/salinity","2015-01-07","2019-12-03","17","147","276"
"LAWA-101596","G45/0255","Nitrate nitrogen","2017-09-20","2019-12-03","9","2.5","11.4"
"LAWA-101596","G45/0255","Nitrogen - Other","2017-09-20","2019-12-03","27","5e-04","12"
"LAWA-101597","Galloway Rd","Ammoniacal nitrogen","2015-03-30","2019-11-27","20","0.0025","0.017"
"LAWA-101597","Galloway Rd","Chloride","2015-03-30","2019-11-27","20","10.7","18.4"
"LAWA-101597","Galloway Rd","Dissolved reactive phosphorus","2015-03-30","2019-11-27","20","0.0057","0.03"
"LAWA-101597","Galloway Rd","E.coli","2015-03-30","2019-11-27","20","0.5","4.9"
"LAWA-101597","Galloway Rd","Electrical conductivity/salinity","2015-03-30","2019-11-27","20","222","316"
"LAWA-101597","Galloway Rd","Nitrate nitrogen","2017-09-19","2019-11-27","10","1.12","1.56"
"LAWA-101597","Galloway Rd","Nitrogen - Other","2017-09-19","2019-11-27","30","5e-04","1.36"
"LAWA-101598","H42/0213","Ammoniacal nitrogen","2015-09-09","2019-12-11","18","0.017","0.55"
"LAWA-101598","H42/0213","Chloride","2015-09-09","2019-12-11","18","18.4","43"
"LAWA-101598","H42/0213","Dissolved reactive phosphorus","2015-09-09","2019-12-11","18","0.039","0.28"
"LAWA-101598","H42/0213","E.coli","2015-09-09","2019-12-11","18","0.5","1300"
"LAWA-101598","H42/0213","Electrical conductivity/salinity","2015-09-09","2019-12-11","18","404","514"
"LAWA-101598","H42/0213","Nitrate nitrogen","2017-09-12","2019-12-11","10","0.33","1.33"
"LAWA-101598","H42/0213","Nitrogen - Other","2017-09-12","2019-12-11","30","5e-04","0.96"
"LAWA-101599","H42/0214","Ammoniacal nitrogen","2015-09-09","2019-12-11","18","0.0025","0.25"
"LAWA-101599","H42/0214","Chloride","2015-09-09","2019-12-11","18","36","48"
"LAWA-101599","H42/0214","Dissolved reactive phosphorus","2015-09-09","2019-12-11","18","0.018","0.05"
"LAWA-101599","H42/0214","E.coli","2015-09-09","2019-12-11","18","0.5","79"
"LAWA-101599","H42/0214","Electrical conductivity/salinity","2015-09-09","2019-12-11","18","579","650"
"LAWA-101599","H42/0214","Nitrate nitrogen","2017-09-12","2019-12-11","10","3.6","6.8"
"LAWA-101599","H42/0214","Nitrogen - Other","2017-09-12","2019-12-11","30","5e-04","6.8"
"LAWA-101600","H43/0132","Ammoniacal nitrogen","2015-03-26","2019-12-03","19","0.0025","0.049"
"LAWA-101600","H43/0132","Chloride","2015-03-26","2019-12-03","19","2.4","11.5"
"LAWA-101600","H43/0132","Dissolved reactive phosphorus","2015-03-26","2019-12-03","19","0.002","0.054"
"LAWA-101600","H43/0132","E.coli","2015-03-26","2019-12-03","17","0.5","30"
"LAWA-101600","H43/0132","Electrical conductivity/salinity","2015-03-26","2019-12-03","19","50","218"
"LAWA-101600","H43/0132","Nitrate nitrogen","2017-09-19","2019-12-03","10","0.61","1.65"
"LAWA-101600","H43/0132","Nitrogen - Other","2017-09-19","2019-12-03","30","5e-04","1.62"
"LAWA-101601","H44/0007","Ammoniacal nitrogen","2015-03-17","2019-11-04","17","0.0025","0.028"
"LAWA-101601","H44/0007","Chloride","2015-03-17","2019-11-04","17","25","27"
