"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101766","72_1082","Ammoniacal nitrogen","2015-05-25","2019-11-05","11","0.01","0.01"
"LAWA-101766","72_1082","Chloride","2015-05-25","2019-11-05","11","5","8.6"
"LAWA-101766","72_1082","Dissolved reactive phosphorus","2015-05-25","2019-11-05","9","0.004","0.008"
"LAWA-101766","72_1082","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101766","72_1082","Electrical conductivity/salinity","2015-05-25","2019-11-05","11","81","100"
"LAWA-101766","72_1082","Nitrate nitrogen","2015-05-25","2019-11-05","11","1.33","2.1"
"LAWA-101767","72_1087","Ammoniacal nitrogen","2015-05-26","2019-11-06","11","0.01","0.01"
"LAWA-101767","72_1087","Chloride","2015-05-26","2019-11-06","11","2.6","3.2"
"LAWA-101767","72_1087","Dissolved reactive phosphorus","2015-05-26","2019-11-06","9","0.011","0.017"
"LAWA-101767","72_1087","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101767","72_1087","Electrical conductivity/salinity","2015-05-26","2019-11-06","11","68","73"
"LAWA-101767","72_1087","Nitrate nitrogen","2015-05-26","2019-11-06","11","0.91","1.42"
"LAWA-101768","72_1089","Ammoniacal nitrogen","2015-05-26","2019-11-06","10","0.01","0.084"
"LAWA-101768","72_1089","Chloride","2015-05-26","2019-11-06","10","2.2","4.1"
"LAWA-101768","72_1089","Dissolved reactive phosphorus","2015-05-26","2019-11-06","8","0.022","0.052"
"LAWA-101768","72_1089","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101768","72_1089","Electrical conductivity/salinity","2015-05-26","2019-11-06","10","150","170"
"LAWA-101768","72_1089","Nitrate nitrogen","2015-05-26","2019-11-06","10","0.05","3.8"
"LAWA-101769","72_1223","Ammoniacal nitrogen","2015-12-08","2019-12-16","8","0.01","0.031"
"LAWA-101769","72_1223","Chloride","2015-12-08","2019-12-16","8","9.8","11.2"
"LAWA-101769","72_1223","Dissolved reactive phosphorus","2015-12-08","2019-12-16","7","0.005","0.011"
"LAWA-101769","72_1223","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101769","72_1223","Electrical conductivity/salinity","2015-12-08","2019-12-16","8","97","116"
"LAWA-101769","72_1223","Nitrate nitrogen","2015-12-08","2019-12-16","8","0.08","0.52"
"LAWA-101770","72_2895","Ammoniacal nitrogen","2015-03-16","2019-12-13","16","0.01","0.019"
"LAWA-101770","72_2895","Chloride","2015-03-16","2019-12-13","16","13.2","30"
"LAWA-101770","72_2895","Dissolved reactive phosphorus","2015-03-16","2019-12-13","9","0.022","0.042"
"LAWA-101770","72_2895","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101770","72_2895","Electrical conductivity/salinity","2015-03-16","2019-12-13","16","198","305"
"LAWA-101770","72_2895","Nitrate nitrogen","2015-03-16","2019-12-13","16","4.3","9.4"
"LAWA-101771","72_3559","Ammoniacal nitrogen","2015-12-16","2019-11-27","7","0.01","0.033"
"LAWA-101771","72_3559","Chloride","2015-12-16","2019-11-27","7","32","35"
"LAWA-101771","72_3559","Dissolved reactive phosphorus","2015-12-16","2019-11-27","6","0.132","0.17"
"LAWA-101771","72_3559","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101771","72_3559","Electrical conductivity/salinity","2015-12-16","2019-11-27","7","232","247"
"LAWA-101771","72_3559","Nitrate nitrogen","2015-12-16","2019-11-27","7","0.21","0.57"
"LAWA-101758","72_356","Ammoniacal nitrogen","2015-05-27","2019-11-07","10","0.01","0.014"
"LAWA-101758","72_356","Chloride","2015-05-27","2019-11-07","10","3.3","4.2"
"LAWA-101758","72_356","Dissolved reactive phosphorus","2015-05-27","2019-11-07","7","0.018","0.049"
"LAWA-101758","72_356","E.coli","2017-02-09","2017-02-09","1","1","1"
"LAWA-101758","72_356","Electrical conductivity/salinity","2015-05-27","2019-11-07","10","97","105"
"LAWA-101758","72_356","Nitrate nitrogen","2015-05-27","2019-11-07","10","1.64","5.7"
"LAWA-101759","72_392","Ammoniacal nitrogen","2015-05-27","2019-11-07","9","0.01","0.35"
"LAWA-101759","72_392","Chloride","2015-05-27","2019-11-07","9","4.9","7.8"
"LAWA-101759","72_392","Dissolved reactive phosphorus","2015-05-27","2019-11-07","8","0.004","0.053"
"LAWA-101759","72_392","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101759","72_392","Electrical conductivity/salinity","2015-05-27","2019-11-07","9","127","171"
"LAWA-101759","72_392","Nitrate nitrogen","2015-05-27","2019-11-07","9","0.77","5.7"
"LAWA-101760","72_431","Ammoniacal nitrogen","2015-05-27","2019-11-06","11","0.01","0.01"
"LAWA-101760","72_431","Chloride","2015-05-27","2019-11-06","11","3.6","4"
"LAWA-101760","72_431","Dissolved reactive phosphorus","2015-05-27","2019-11-06","9","0.089","0.106"
"LAWA-101760","72_431","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101760","72_431","Electrical conductivity/salinity","2015-05-27","2019-11-06","11","88","94"
"LAWA-101760","72_431","Nitrate nitrogen","2015-05-27","2019-11-06","11","1.51","1.85"
"LAWA-101772","72_4500","Ammoniacal nitrogen","2015-12-09","2018-11-13","5","0.01","0.01"
"LAWA-101772","72_4500","Chloride","2015-12-09","2018-11-13","5","9.4","10.4"
"LAWA-101772","72_4500","Dissolved reactive phosphorus","2015-12-09","2018-11-13","4","0.031","0.033"
"LAWA-101772","72_4500","E.coli","2016-12-14","2017-03-08","2","1","6"
"LAWA-101772","72_4500","Electrical conductivity/salinity","2015-12-09","2018-11-13","5","142","151"
"LAWA-101772","72_4500","Nitrate nitrogen","2015-12-09","2018-11-13","5","2.6","3.4"
