"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-101554","Bore 3301 at Ohope Golf Club","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-101554","Bore 3301 at Ohope Golf Club","Electrical conductivity/salinity","2015-05-04","2015-05-04","1","236","236"
"LAWA-101554","Bore 3301 at Ohope Golf Club","Nitrate nitrogen","2015-05-04","2015-05-04","1","1.335","1.335"
"LAWA-101554","Bore 3301 at Ohope Golf Club","Nitrogen - Other",NA,NA,"0","Inf","-Inf"
"LAWA-101367","Bore 4007 at Dalbeth Rd","Ammoniacal nitrogen","2015-02-16","2019-12-01","18","-0.001","0.113"
"LAWA-101367","Bore 4007 at Dalbeth Rd","Chloride","2015-02-16","2019-12-01","18","4.3","7.3"
"LAWA-101367","Bore 4007 at Dalbeth Rd","Dissolved reactive phosphorus",NA,NA,"0","Inf","-Inf"
"LAWA-101367","Bore 4007 at Dalbeth Rd","E.coli","2015-08-10","2019-12-01","15","1","1"
"LAWA-101367","Bore 4007 at Dalbeth Rd","Electrical conductivity/salinity","2015-02-16","2019-09-02","15","77.6","95.3"
"LAWA-101367","Bore 4007 at Dalbeth Rd","Nitrate nitrogen","2015-02-16","2019-12-01","18","0.817","2.98"
"LAWA-101367","Bore 4007 at Dalbeth Rd","Nitrogen - Other","2016-06-01","2019-12-01","13","0.82","2.982"
"LAWA-101473","Bore 410 at Coach Rd","Ammoniacal nitrogen","2015-02-18","2019-11-07","20","0.051","0.08"
"LAWA-101473","Bore 410 at Coach Rd","Chloride","2015-02-18","2019-11-07","20","9.6","13.5"
"LAWA-101473","Bore 410 at Coach Rd","Dissolved reactive phosphorus",NA,NA,"0","Inf","-Inf"
"LAWA-101473","Bore 410 at Coach Rd","E.coli","2015-08-13","2019-11-07","17","1","1"
"LAWA-101473","Bore 410 at Coach Rd","Electrical conductivity/salinity","2015-02-18","2019-11-07","20","179","217"
"LAWA-101473","Bore 410 at Coach Rd","Nitrate nitrogen","2015-02-18","2019-11-07","20","-0.004","0.116"
"LAWA-101473","Bore 410 at Coach Rd","Nitrogen - Other","2016-08-03","2019-11-07","28","-0.001","0.007"
"LAWA-101372","Bore 4364 at Cambridge Rd","Ammoniacal nitrogen","2015-02-16","2019-12-01","18","0.002","0.469"
"LAWA-101372","Bore 4364 at Cambridge Rd","Chloride","2015-02-16","2019-12-01","18","170","184"
"LAWA-101372","Bore 4364 at Cambridge Rd","Dissolved reactive phosphorus",NA,NA,"0","Inf","-Inf"
"LAWA-101372","Bore 4364 at Cambridge Rd","E.coli","2015-08-10","2019-12-01","16","1","1"
"LAWA-101372","Bore 4364 at Cambridge Rd","Electrical conductivity/salinity","2015-02-16","2019-09-01","16","747","816"
"LAWA-101372","Bore 4364 at Cambridge Rd","Nitrate nitrogen","2015-02-16","2019-12-01","18","0.015","0.033"
"LAWA-101372","Bore 4364 at Cambridge Rd","Nitrogen - Other","2016-06-01","2019-12-01","13","0.019","0.035"
"LAWA-101472","Bore 951 at Wilson Rd South","Ammoniacal nitrogen","2015-06-03","2019-11-20","18","0.123","0.264"
"LAWA-101472","Bore 951 at Wilson Rd South","Chloride","2015-06-03","2019-11-20","18","19.3","24"
"LAWA-101472","Bore 951 at Wilson Rd South","Dissolved reactive phosphorus",NA,NA,"0","Inf","-Inf"
"LAWA-101472","Bore 951 at Wilson Rd South","E.coli","2015-08-13","2019-11-20","17","1","1"
"LAWA-101472","Bore 951 at Wilson Rd South","Electrical conductivity/salinity","2015-06-03","2019-11-20","18","475","514"
"LAWA-101472","Bore 951 at Wilson Rd South","Nitrate nitrogen","2015-06-03","2019-11-20","18","-0.003","0.011"
"LAWA-101472","Bore 951 at Wilson Rd South","Nitrogen - Other","2016-06-14","2019-11-20","28","-0.001","0.014"
"LAWA-101405","Piezo 1001239 at Lochinver","Ammoniacal nitrogen","2015-09-11","2019-11-12","18","0","0.012"
"LAWA-101405","Piezo 1001239 at Lochinver","Chloride","2015-09-11","2019-11-12","17","2.8","13.4"
"LAWA-101405","Piezo 1001239 at Lochinver","Dissolved reactive phosphorus",NA,NA,"0","Inf","-Inf"
"LAWA-101405","Piezo 1001239 at Lochinver","E.coli","2015-09-11","2019-11-12","18","1","7.5"
"LAWA-101405","Piezo 1001239 at Lochinver","Electrical conductivity/salinity","2015-09-11","2019-08-05","17","85.8","169"
"LAWA-101405","Piezo 1001239 at Lochinver","Nitrate nitrogen","2015-09-11","2019-11-12","18","0.861","3.172"
"LAWA-101405","Piezo 1001239 at Lochinver","Nitrogen - Other","2016-08-23","2019-11-12","28","0","3.041"
"LAWA-101539","Pool inlet at Braemar Springs","Ammoniacal nitrogen","2015-02-15","2019-12-01","20","-0.001","0.007"
"LAWA-101539","Pool inlet at Braemar Springs","Chloride","2015-02-15","2019-12-01","20","7.4","9.2"
"LAWA-101539","Pool inlet at Braemar Springs","Dissolved reactive phosphorus","2019-03-06","2019-05-21","3","0.072","0.074"
"LAWA-101539","Pool inlet at Braemar Springs","E.coli","2015-11-01","2019-12-01","17","1","30.6"
"LAWA-101539","Pool inlet at Braemar Springs","Electrical conductivity/salinity","2015-02-15","2019-08-19","18","95.7","145"
"LAWA-101539","Pool inlet at Braemar Springs","Nitrate nitrogen","2015-02-15","2019-12-01","20","0.539","0.893"
"LAWA-101539","Pool inlet at Braemar Springs","Nitrogen - Other","2016-05-31","2019-12-01","30","0","0.894"
"EBOP-00069","Rangitaiki at Kokomoka (Bore 1001247)","Ammoniacal nitrogen","2015-09-11","2019-11-13","18","0.002","0.026"
"EBOP-00069","Rangitaiki at Kokomoka (Bore 1001247)","Chloride","2015-09-11","2019-11-13","17","2.2","3.1"
"EBOP-00069","Rangitaiki at Kokomoka (Bore 1001247)","Dissolved reactive phosphorus",NA,NA,"0","Inf","-Inf"
"EBOP-00069","Rangitaiki at Kokomoka (Bore 1001247)","E.coli","2015-09-11","2019-11-13","18","1","3.1"
"EBOP-00069","Rangitaiki at Kokomoka (Bore 1001247)","Electrical conductivity/salinity","2015-09-11","2019-08-06","17","33.4","67.8"
"EBOP-00069","Rangitaiki at Kokomoka (Bore 1001247)","Nitrate nitrogen","2015-09-11","2019-11-13","18","1.026","1.674"
"EBOP-00069","Rangitaiki at Kokomoka (Bore 1001247)","Nitrogen - Other","2016-08-24","2019-11-13","28","0","1.676"
"LAWA-101345","Waitapu Spring at Paradise Valley Rd","Ammoniacal nitrogen","2015-05-11","2019-11-10","19","-0.004","0.01"
"LAWA-101345","Waitapu Spring at Paradise Valley Rd","Chloride","2015-02-23","2019-11-10","20","3.5","5.1"
"LAWA-101345","Waitapu Spring at Paradise Valley Rd","Dissolved reactive phosphorus",NA,NA,"0","Inf","-Inf"
"LAWA-101345","Waitapu Spring at Paradise Valley Rd","E.coli","2015-08-10","2019-11-10","18","1","2"
"LAWA-101345","Waitapu Spring at Paradise Valley Rd","Electrical conductivity/salinity","2015-02-23","2019-08-15","19","62","68.7"
"LAWA-101345","Waitapu Spring at Paradise Valley Rd","Nitrate nitrogen","2015-05-11","2019-11-10","18","0.577","0.726"
"LAWA-101345","Waitapu Spring at Paradise Valley Rd","Nitrogen - Other","2016-06-01","2019-11-10","30","0","0.727"
