"Site","Bore","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"LAWA-100830","F45/0576","Chloride","2015-01-05","2016-05-05","9","18.2","21"
"LAWA-100830","F45/0576","Dissolved reactive phosphorus","2015-01-05","2016-05-05","9","0.002","0.01"
"LAWA-100830","F45/0576","E.coli","2015-02-11","2015-08-07","7","0.5","0.5"
"LAWA-100830","F45/0576","Electrical conductivity/salinity","2015-01-05","2016-05-05","9","211","230"
"LAWA-100830","F45/0576","Nitrate nitrogen","2015-01-05","2016-05-05","18","2.8","5"
"LAWA-100830","F45/0576","Nitrogen - Other","2015-01-05","2016-05-05","27","0.001","5.3"
"LAWA-100830","F45/0576","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-100770","F46/0183","Ammoniacal nitrogen","2015-03-17","2019-06-20","16","0.005","0.005"
"LAWA-100770","F46/0183","Chloride","2015-03-17","2019-06-20","16","22","24"
"LAWA-100770","F46/0183","Dissolved reactive phosphorus","2015-03-17","2019-06-20","16","0.002","0.002"
"LAWA-100770","F46/0183","E.coli","2015-03-17","2019-06-20","16","0.5","0.5"
"LAWA-100770","F46/0183","Electrical conductivity/salinity","2015-03-17","2019-06-20","16","127","133"
"LAWA-100770","F46/0183","Nitrate nitrogen","2015-03-17","2019-06-20","32","1.7","2.2"
"LAWA-100770","F46/0183","Nitrogen - Other","2015-03-17","2019-06-20","48","0.001","2.3"
"LAWA-100770","F46/0183","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-100756","F46/0184","Ammoniacal nitrogen","2015-03-17","2019-06-20","18","0.005","0.005"
"LAWA-100756","F46/0184","Chloride","2015-03-17","2019-06-20","18","25","42"
"LAWA-100756","F46/0184","Dissolved reactive phosphorus","2015-03-17","2019-06-20","18","0.002","0.01"
"LAWA-100756","F46/0184","E.coli","2015-03-17","2019-06-20","18","0.5","5"
"LAWA-100756","F46/0184","Electrical conductivity/salinity","2015-03-17","2019-06-20","18","211","297"
"LAWA-100756","F46/0184","Nitrate nitrogen","2015-03-17","2019-06-20","36","3","9.1"
"LAWA-100756","F46/0184","Nitrogen - Other","2015-03-17","2019-06-20","54","0.001","9.2"
"LAWA-100756","F46/0184","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-100754","F46/0185","Ammoniacal nitrogen","2015-03-17","2019-06-20","18","0.005","0.044"
"LAWA-100754","F46/0185","Chloride","2015-03-17","2019-06-20","18","37","43"
"LAWA-100754","F46/0185","Dissolved reactive phosphorus","2015-03-17","2019-06-20","18","0.002","0.026"
"LAWA-100754","F46/0185","E.coli","2015-03-17","2019-06-20","18","0.5","5"
"LAWA-100754","F46/0185","Electrical conductivity/salinity","2015-03-17","2019-06-20","18","270","333"
"LAWA-100754","F46/0185","Nitrate nitrogen","2015-03-17","2019-06-20","36","6.2","7.8"
"LAWA-100754","F46/0185","Nitrogen - Other","2015-03-17","2019-06-20","54","0.001","7.8"
"LAWA-100754","F46/0185","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-100951","F46/0693","Ammoniacal nitrogen","2016-04-05","2016-04-05","1","0.005","0.005"
"LAWA-100951","F46/0693","Chloride","2016-04-05","2016-04-05","1","27","27"
"LAWA-100951","F46/0693","Dissolved reactive phosphorus","2016-04-05","2016-04-05","1","0.002","0.002"
"LAWA-100951","F46/0693","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-100951","F46/0693","Electrical conductivity/salinity","2016-04-05","2016-04-05","1","210","210"
"LAWA-100951","F46/0693","Nitrate nitrogen","2016-04-05","2016-04-05","2","1.13","1.13"
"LAWA-100951","F46/0693","Nitrogen - Other","2016-04-05","2016-04-05","2","0.001","1.21"
"LAWA-100951","F46/0693","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-100808","F47/0252","Ammoniacal nitrogen","2016-04-05","2016-04-05","1","1.4","1.4"
"LAWA-100808","F47/0252","Chloride","2016-04-05","2016-04-05","1","42","42"
"LAWA-100808","F47/0252","Dissolved reactive phosphorus","2016-04-05","2016-04-05","1","0.002","0.002"
"LAWA-100808","F47/0252","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-100808","F47/0252","Electrical conductivity/salinity","2016-04-05","2016-04-05","1","354","354"
"LAWA-100808","F47/0252","Nitrate nitrogen","2016-04-05","2016-04-05","2","0.016","0.019"
"LAWA-100808","F47/0252","Nitrogen - Other","2016-04-05","2016-04-05","2","0.003","1.88"
"LAWA-100808","F47/0252","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-100799","F47/0256","Ammoniacal nitrogen","2016-04-05","2016-04-05","1","1.8","1.8"
"LAWA-100799","F47/0256","Chloride","2016-04-05","2016-04-05","1","39","39"
"LAWA-100799","F47/0256","Dissolved reactive phosphorus","2016-04-05","2016-04-05","1","0.014","0.014"
"LAWA-100799","F47/0256","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-100799","F47/0256","Electrical conductivity/salinity","2016-04-05","2016-04-05","1","203","203"
"LAWA-100799","F47/0256","Nitrate nitrogen","2016-04-05","2016-04-05","2","0.001","0.001"
"LAWA-100799","F47/0256","Nitrogen - Other","2016-04-05","2016-04-05","2","0.001","2.3"
"LAWA-100799","F47/0256","Water Level",NA,NA,"0","Inf","-Inf"
"LAWA-100911","F47/0258","Ammoniacal nitrogen","2016-04-05","2016-04-05","1","0.005","0.005"
"LAWA-100911","F47/0258","Chloride","2016-04-05","2016-04-05","1","27","27"
"LAWA-100911","F47/0258","Dissolved reactive phosphorus","2016-04-05","2016-04-05","1","0.011","0.011"
"LAWA-100911","F47/0258","E.coli",NA,NA,"0","Inf","-Inf"
"LAWA-100911","F47/0258","Electrical conductivity/salinity","2016-04-05","2016-04-05","1","142","142"
"LAWA-100911","F47/0258","Nitrate nitrogen","2016-04-05","2016-04-05","2","0.124","0.125"
"LAWA-100911","F47/0258","Nitrogen - Other","2016-04-05","2016-04-05","2","0.001","0.29"
"LAWA-100911","F47/0258","Water Level",NA,NA,"0","Inf","-Inf"
