"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
"ek783777_int","15-Apr-19",0.332,"","TN",FALSE,"FALSE",""
"ek783777_int","15-Apr-19",12.2,"","CHLA",FALSE,"FALSE",""
"ek783777_int","15-Apr-19",2.4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Apr-19",7.06,"","pH",FALSE,"FALSE",""
"ek783777_int","15-Aug-06",2.12,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Aug-17",0.005,"","NH4N",FALSE,"FALSE",""
"ek783777_int","15-Aug-17",0.016,"","TP",FALSE,"FALSE",""
"ek783777_int","15-Aug-17",0.377,"","TN",FALSE,"FALSE",""
"ek783777_int","15-Aug-17",14.5,"","CHLA",FALSE,"FALSE",""
"ek783777_int","15-Aug-17",2.4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Aug-17",6.69,"","pH",FALSE,"FALSE",""
"ek783777_int","15-Dec-15",0.019,"","NH4N",FALSE,"FALSE",""
"ek783777_int","15-Dec-15",0.019,"","TP",FALSE,"FALSE",""
"ek783777_int","15-Dec-15",0.329,"","TN",FALSE,"FALSE",""
"ek783777_int","15-Dec-15",10.4,"","CHLA",FALSE,"FALSE",""
"ek783777_int","15-Dec-15",2.35,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Dec-15",6.5,"","pH",FALSE,"FALSE",""
"ek783777_int","15-Feb-11",4.2,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Jan-08",2.71,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Jan-13",2.65,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Jan-19",0.015,"","TP",FALSE,"FALSE",""
"ek783777_int","15-Jan-19",0.065,"","NH4N",FALSE,"FALSE",""
"ek783777_int","15-Jan-19",0.327,"","TN",FALSE,"FALSE",""
"ek783777_int","15-Jan-19",3.95,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Jan-19",7.03,"","pH",FALSE,"FALSE",""
"ek783777_int","15-Jan-19",9.7,"","CHLA",FALSE,"FALSE",""
"ek783777_int","15-Jun-10",1.5,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Mar-16",0.002,"","NH4N",FALSE,"FALSE",""
"ek783777_int","15-Mar-16",0.033,"","TP",FALSE,"FALSE",""
"ek783777_int","15-Mar-16",0.355,"","TN",FALSE,"FALSE",""
"ek783777_int","15-Mar-16",2,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Mar-16",21.9,"","CHLA",FALSE,"FALSE",""
"ek783777_int","15-Mar-16",7.62,"","pH",FALSE,"FALSE",""
"ek783777_int","15-May-18",0.013,"","NH4N",FALSE,"FALSE",""
"ek783777_int","15-May-18",0.016,"","TP",FALSE,"FALSE",""
"ek783777_int","15-May-18",0.313,"","TN",FALSE,"FALSE",""
"ek783777_int","15-May-18",12.4,"","CHLA",FALSE,"FALSE",""
"ek783777_int","15-May-18",3.1,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-May-18",6.97,"","pH",FALSE,"FALSE",""
"ek783777_int","15-Nov-05",2.7,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Nov-11",3.02,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Nov-16",0.007,"","NH4N",FALSE,"FALSE",""
"ek783777_int","15-Nov-16",0.014,"","TP",FALSE,"FALSE",""
"ek783777_int","15-Nov-16",0.261,"","TN",FALSE,"FALSE",""
"ek783777_int","15-Nov-16",3.4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Nov-16",6.32,"","pH",FALSE,"FALSE",""
"ek783777_int","15-Nov-16",7.2,"","CHLA",FALSE,"FALSE",""
"ek783777_int","15-Sep-15",0.006,"","NH4N",FALSE,"FALSE",""
"ek783777_int","15-Sep-15",0.017,"","TP",FALSE,"FALSE",""
"ek783777_int","15-Sep-15",0.306,"","TN",FALSE,"FALSE",""
"ek783777_int","15-Sep-15",3,"","Secchi",FALSE,"FALSE",""
"ek783777_int","15-Sep-15",7.5,"","pH",FALSE,"FALSE",""
"ek783777_int","15-Sep-15",7.6,"","CHLA",FALSE,"FALSE",""
"ek783777_int","16-Aug-11",4.9,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Aug-16",0.014,"","NH4N",FALSE,"FALSE",""
"ek783777_int","16-Aug-16",0.015,"","TP",FALSE,"FALSE",""
"ek783777_int","16-Aug-16",0.287,"","TN",FALSE,"FALSE",""
"ek783777_int","16-Aug-16",3.25,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Aug-16",3.4,"","CHLA",FALSE,"FALSE",""
"ek783777_int","16-Aug-16",7.11,"","pH",FALSE,"FALSE",""
"ek783777_int","16-Dec-14",2.85,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Feb-16",0.012,"","NH4N",FALSE,"FALSE",""
"ek783777_int","16-Feb-16",0.028,"","TP",FALSE,"FALSE",""
"ek783777_int","16-Feb-16",0.386,"","TN",FALSE,"FALSE",""
"ek783777_int","16-Feb-16",11.3,"","CHLA",FALSE,"FALSE",""
"ek783777_int","16-Feb-16",3.2,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Feb-16",6.73,"","pH",FALSE,"FALSE",""
"ek783777_int","16-Jan-18",0.016,"","NH4N",FALSE,"FALSE",""
"ek783777_int","16-Jan-18",0.021,"","TP",FALSE,"FALSE",""
"ek783777_int","16-Jan-18",0.277,"","TN",FALSE,"FALSE",""
"ek783777_int","16-Jan-18",10.6,"","CHLA",FALSE,"FALSE",""
"ek783777_int","16-Jan-18",3,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Jan-18",6.82,"","pH",FALSE,"FALSE",""
"ek783777_int","16-Jul-13",2.2,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Jul-19",0.009,"","NH4N",FALSE,"FALSE",""
"ek783777_int","16-Jul-19",0.019,"","TP",FALSE,"FALSE",""
"ek783777_int","16-Jul-19",0.297,"","TN",FALSE,"FALSE",""
"ek783777_int","16-Jul-19",1.95,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Jul-19",10.3,"","CHLA",FALSE,"FALSE",""
"ek783777_int","16-Jul-19",6.83,"","pH",FALSE,"FALSE",""
"ek783777_int","16-Jul-19",7.2,"","pH",FALSE,"FALSE",""
"ek783777_int","16-Jun-15",2.65,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Mar-15",2.3,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-May-05",2.335,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-May-12",3.7,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Nov-10",3.4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Oct-12",2.85,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Oct-18",0.017,"","TP",FALSE,"FALSE",""
"ek783777_int","16-Oct-18",0.028,"","NH4N",FALSE,"FALSE",""
"ek783777_int","16-Oct-18",0.362,"","TN",FALSE,"FALSE",""
"ek783777_int","16-Oct-18",2.55,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Oct-18",6.91,"","pH",FALSE,"FALSE",""
"ek783777_int","16-Oct-18",9.6,"","CHLA",FALSE,"FALSE",""
"ek783777_int","16-Sep-08",3.75,"","Secchi",FALSE,"FALSE",""
"ek783777_int","16-Sep-14",2.7,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Apr-12",3.9,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Apr-18",0.018,"","TP",FALSE,"FALSE",""
"ek783777_int","17-Apr-18",0.037,"","NH4N",FALSE,"FALSE",""
"ek783777_int","17-Apr-18",0.317,"","TN",FALSE,"FALSE",""
"ek783777_int","17-Apr-18",14.5,"","CHLA",FALSE,"FALSE",""
"ek783777_int","17-Apr-18",3.3,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Apr-18",6.6,"","pH",FALSE,"FALSE",""
"ek783777_int","17-Feb-09",3.05,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Feb-10",2.27,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Feb-15",2.15,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Jan-07",2.4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Jan-12",2.4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Jan-17",0.01,"","NH4N",FALSE,"FALSE",""
"ek783777_int","17-Jan-17",0.02,"","TP",FALSE,"FALSE",""
"ek783777_int","17-Jan-17",0.296,"","TN",FALSE,"FALSE",""
"ek783777_int","17-Jan-17",10.2,"","CHLA",FALSE,"FALSE",""
"ek783777_int","17-Jan-17",2.1,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Jan-17",6.69,"","pH",FALSE,"FALSE",""
"ek783777_int","17-Jul-18",0.001,"","NH4N",FALSE,"FALSE",""
"ek783777_int","17-Jul-18",0.017,"","TP",FALSE,"FALSE",""
"ek783777_int","17-Jul-18",0.341,"","TN",FALSE,"FALSE",""
"ek783777_int","17-Jul-18",17.9,"","CHLA",FALSE,"FALSE",""
"ek783777_int","17-Jul-18",3.3,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Jul-18",6.91,"","pH",FALSE,"FALSE",""
"ek783777_int","17-Jul-18",7.4,"","pH",FALSE,"FALSE",""
"ek783777_int","17-Jun-08",2.77,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Jun-14",3.9,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Mar-09",1.85,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-May-16",0.023,"","NH4N",FALSE,"FALSE",""
"ek783777_int","17-May-16",0.028,"","TP",FALSE,"FALSE",""
"ek783777_int","17-May-16",0.354,"","TN",FALSE,"FALSE",""
"ek783777_int","17-May-16",2.235,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-May-16",25.2,"","CHLA",FALSE,"FALSE",""
"ek783777_int","17-May-16",6.62,"","pH",FALSE,"FALSE",""
"ek783777_int","17-Nov-15",0.014,"","NH4N",FALSE,"FALSE",""
"ek783777_int","17-Nov-15",0.016,"","TP",FALSE,"FALSE",""
"ek783777_int","17-Nov-15",0.285,"","TN",FALSE,"FALSE",""
"ek783777_int","17-Nov-15",3.2,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Nov-15",6.2,"","CHLA",FALSE,"FALSE",""
"ek783777_int","17-Nov-15",7.24,"","pH",FALSE,"FALSE",""
"ek783777_int","17-Oct-05",3.245,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Oct-07",2.35,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Oct-17",0.004,"","NH4N",FALSE,"FALSE",""
"ek783777_int","17-Oct-17",0.02,"","TP",FALSE,"FALSE",""
"ek783777_int","17-Oct-17",0.388,"","TN",FALSE,"FALSE",""
"ek783777_int","17-Oct-17",17.3,"","CHLA",FALSE,"FALSE",""
"ek783777_int","17-Oct-17",2.3,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Oct-17",6.93,"","pH",FALSE,"FALSE",""
"ek783777_int","17-Sep-13",2.9,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Sep-18",0.005,"","NH4N",FALSE,"FALSE",""
"ek783777_int","17-Sep-18",0.016,"","TP",FALSE,"FALSE",""
"ek783777_int","17-Sep-18",0.328,"","TN",FALSE,"FALSE",""
"ek783777_int","17-Sep-18",2.6,"","Secchi",FALSE,"FALSE",""
"ek783777_int","17-Sep-18",23.1,"","CHLA",FALSE,"FALSE",""
"ek783777_int","17-Sep-18",6.93,"","pH",FALSE,"FALSE",""
"ek783777_int","18-Apr-06",1.95,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Apr-11",3.8,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Apr-17",0.016,"","TP",FALSE,"FALSE",""
"ek783777_int","18-Apr-17",0.046,"","NH4N",FALSE,"FALSE",""
"ek783777_int","18-Apr-17",0.304,"","TN",FALSE,"FALSE",""
"ek783777_int","18-Apr-17",4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Apr-17",6.73,"","pH",FALSE,"FALSE",""
"ek783777_int","18-Apr-17",7.8,"","CHLA",FALSE,"FALSE",""
"ek783777_int","18-Aug-09",1.47,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Feb-14",2.6,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Jan-05",1.97,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Jul-05",4.81,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Jul-06",3.275,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Jul-12",3.9,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Jul-17",0.014,"","NH4N",FALSE,"FALSE",""
"ek783777_int","18-Jul-17",0.017,"","TP",FALSE,"FALSE",""
"ek783777_int","18-Jul-17",0.337,"","TN",FALSE,"FALSE",""
"ek783777_int","18-Jul-17",4.1,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Jul-17",6.5,"","pH",FALSE,"FALSE",""
"ek783777_int","18-Jul-17",6.83,"","pH",FALSE,"FALSE",""
"ek783777_int","18-Jul-17",8.2,"","CHLA",FALSE,"FALSE",""
"ek783777_int","18-Jun-13",2.5,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Jun-19",0.004,"","NH4N",FALSE,"FALSE",""
"ek783777_int","18-Jun-19",0.022,"","TP",FALSE,"FALSE",""
"ek783777_int","18-Jun-19",0.286,"","TN",FALSE,"FALSE",""
"ek783777_int","18-Jun-19",17.4,"","CHLA",FALSE,"FALSE",""
"ek783777_int","18-Jun-19",2.2,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Jun-19",7.23,"","pH",FALSE,"FALSE",""
"ek783777_int","18-Mar-08",2.32,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Mar-14",3.1,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-May-10",1.95,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Nov-08",3.385,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Nov-14",4.4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Oct-16",0.016,"","TP",FALSE,"FALSE",""
"ek783777_int","18-Oct-16",0.054,"","NH4N",FALSE,"FALSE",""
"ek783777_int","18-Oct-16",0.322,"","TN",FALSE,"FALSE",""
"ek783777_int","18-Oct-16",3.65,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Oct-16",5,"","CHLA",FALSE,"FALSE",""
"ek783777_int","18-Oct-16",6.61,"","pH",FALSE,"FALSE",""
"ek783777_int","18-Sep-07",3.9,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Sep-12",1.75,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Sep-19",0.015,"","TP",FALSE,"FALSE",""
"ek783777_int","18-Sep-19",0.023,"","NH4N",FALSE,"FALSE",""
"ek783777_int","18-Sep-19",0.257,"","TN",FALSE,"FALSE",""
"ek783777_int","18-Sep-19",2,"","CHLA",FALSE,"FALSE",""
"ek783777_int","18-Sep-19",3.95,"","Secchi",FALSE,"FALSE",""
"ek783777_int","18-Sep-19",7.13,"","pH",FALSE,"FALSE",""
"ek783777_int","19-Apr-05",2.4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Apr-16",0.008,"","NH4N",FALSE,"FALSE",""
"ek783777_int","19-Apr-16",0.036,"","TP",FALSE,"FALSE",""
"ek783777_int","19-Apr-16",0.379,"","TN",FALSE,"FALSE",""
"ek783777_int","19-Apr-16",2,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Apr-16",28.7,"","CHLA",FALSE,"FALSE",""
"ek783777_int","19-Apr-16",6.69,"","pH",FALSE,"FALSE",""
"ek783777_int","19-Aug-08",2.3,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Aug-15",0.004,"","NH4N",FALSE,"FALSE",""
"ek783777_int","19-Aug-15",0.017,"","TP",FALSE,"FALSE",""
"ek783777_int","19-Aug-15",0.265,"","TN",FALSE,"FALSE",""
"ek783777_int","19-Aug-15",2.8,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Aug-15",6.69,"","pH",FALSE,"FALSE",""
"ek783777_int","19-Aug-15",8.5,"","CHLA",FALSE,"FALSE",""
"ek783777_int","19-Dec-11",2.75,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Feb-08",2.09,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Feb-13",2.75,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Feb-18",0.001,"","NH4N",FALSE,"FALSE",""
"ek783777_int","19-Feb-18",0.016,"","TP",FALSE,"FALSE",""
"ek783777_int","19-Feb-18",0.317,"","TN",FALSE,"FALSE",""
"ek783777_int","19-Feb-18",3.15,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Feb-18",6.59,"","pH",FALSE,"FALSE",""
"ek783777_int","19-Feb-18",8,"","CHLA",FALSE,"FALSE",""
"ek783777_int","19-Feb-19",0.002,"","NH4N",FALSE,"FALSE",""
"ek783777_int","19-Feb-19",0.024,"","TP",FALSE,"FALSE",""
"ek783777_int","19-Feb-19",0.283,"","TN",FALSE,"FALSE",""
"ek783777_int","19-Feb-19",14.7,"","CHLA",FALSE,"FALSE",""
"ek783777_int","19-Feb-19",2.35,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Feb-19",8.26,"","pH",FALSE,"FALSE",""
"ek783777_int","19-Jul-11",4.3,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Jul-16",0.01,"","NH4N",FALSE,"FALSE",""
"ek783777_int","19-Jul-16",0.019,"","TP",FALSE,"FALSE",""
"ek783777_int","19-Jul-16",0.309,"","TN",FALSE,"FALSE",""
"ek783777_int","19-Jul-16",12.7,"","CHLA",FALSE,"FALSE",""
"ek783777_int","19-Jul-16",2.15,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Jul-16",5.33,"","pH",FALSE,"FALSE",""
"ek783777_int","19-Jul-16",7.4,"","pH",FALSE,"FALSE",""
"ek783777_int","19-Jun-18",0.006,"","NH4N",FALSE,"FALSE",""
"ek783777_int","19-Jun-18",0.017,"","TP",FALSE,"FALSE",""
"ek783777_int","19-Jun-18",0.337,"","TN",FALSE,"FALSE",""
"ek783777_int","19-Jun-18",18.8,"","CHLA",FALSE,"FALSE",""
"ek783777_int","19-Jun-18",2.6,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Jun-18",6.73,"","pH",FALSE,"FALSE",""
"ek783777_int","19-Mar-13",3.15,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Mar-19",0.008,"","NH4N",FALSE,"FALSE",""
"ek783777_int","19-Mar-19",0.029,"","TP",FALSE,"FALSE",""
"ek783777_int","19-Mar-19",0.34,"","TN",FALSE,"FALSE",""
"ek783777_int","19-Mar-19",13.2,"","CHLA",FALSE,"FALSE",""
"ek783777_int","19-Mar-19",2.7,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Mar-19",6.69,"","pH",FALSE,"FALSE",""
"ek783777_int","19-May-09",1.41,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-May-15",2.4,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Nov-19",0.018,"","TP",FALSE,"FALSE",""
"ek783777_int","19-Nov-19",0.037,"","NH4N",FALSE,"FALSE",""
"ek783777_int","19-Nov-19",0.341,"","TN",FALSE,"FALSE",""
"ek783777_int","19-Nov-19",3.45,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Nov-19",6.8,"","CHLA",FALSE,"FALSE",""
"ek783777_int","19-Nov-19",6.95,"","pH",FALSE,"FALSE",""
"ek783777_int","19-Oct-10",2.55,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Sep-06",2.67,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Sep-17",0.006,"","NH4N",FALSE,"FALSE",""
"ek783777_int","19-Sep-17",0.017,"","TP",FALSE,"FALSE",""
"ek783777_int","19-Sep-17",0.367,"","TN",FALSE,"FALSE",""
"ek783777_int","19-Sep-17",11.4,"","CHLA",FALSE,"FALSE",""
"ek783777_int","19-Sep-17",3.15,"","Secchi",FALSE,"FALSE",""
"ek783777_int","19-Sep-17",6.51,"","pH",FALSE,"FALSE",""
"ek783777_int","20-Aug-13",2.65,"","Secchi",FALSE,"FALSE",""
"ek783777_int","20-Feb-06",2.31,"","Secchi",FALSE,"FALSE",""
"ek783777_int","20-Jan-15",3.73,"","Secchi",FALSE,"FALSE",""
