"CouncilSiteID","Date","Value","Measurement","Units","Censored","CenType","QC","SiteID","LawaSiteID","NZReach","Region","Agency","SWQAltitude","SWQLanduse","Lat","Long","accessDate","Catchment","Landcover","Altitude","AltitudeCl"
"rw aorere @ le comte","15-Feb-05","0.004","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","19-Apr-05","0.002","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","27-Jul-05","0.003","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","27-Oct-05","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","14-Feb-06","0.002","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","18-Jul-06","0.004","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","10-Oct-06","0.01","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","14-Feb-07","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","18-Apr-07","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","19-Jul-07","0.004","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","06-Nov-07","0.003","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","14-Feb-08","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","28-May-08","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-Nov-08","0.005","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","27-Jan-09","0.002","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","22-Apr-09","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","15-Jul-09","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","02-Feb-10","0.005","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","28-Jul-10","0.003","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","09-Feb-11","0.002","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","24-May-11","0.005","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-Jul-11","0.004","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","31-Oct-11","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","09-Feb-12","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","02-May-12","0.004","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","24-Aug-12","0.002","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","06-Nov-12","0.002","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","20-Feb-13","0.002","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","15-Apr-13","0.002","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","10-Jul-13","0.004","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","13-Aug-13","0.002","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","10-Sep-13","0.002","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","15-Oct-13","0.006","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","30-Oct-13","0.0012","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","19-Nov-13","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","03-Dec-13","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","14-Jan-14","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","20-Feb-14","0.0016","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","11-Mar-14","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","08-Apr-14","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","13-May-14","0.0023","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","10-Jun-14","0.021","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","07-Jul-14","0.0027","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","08-Jul-14","0.0026","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","12-Aug-14","0.0013","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","15-Sep-14","0.0022","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","07-Oct-14","0.0038","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-Oct-14","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","11-Nov-14","0.0015","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","09-Dec-14","0.0013","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","13-Jan-15","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","10-Feb-15","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","18-Feb-15","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","10-Mar-15","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","14-Apr-15","0.0072","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","05-May-15","0.0025","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","12-May-15","0.0142","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","09-Jun-15","0.0046","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","14-Jul-15","0.0017","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","22-Jul-15","0.0033","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","11-Aug-15","0.0033","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","08-Sep-15","0.0018","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","13-Oct-15","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-Oct-15","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","10-Nov-15","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","15-Dec-15","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","12-Jan-16","0.0034","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","09-Feb-16","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","07-Mar-16","0.0026","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","07-Mar-16","0.0028","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","11-Apr-16","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","10-May-16","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","16-Jun-16","0.0024","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","27-Jul-16","0.0042","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","22-Aug-16","0.0055","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","26-Sep-16","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","26-Oct-16","0.0051","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-Nov-16","0.0026","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","19-Dec-16","0.0011","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","24-Jan-17","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","27-Feb-17","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","27-Mar-17","0.0073","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","27-Apr-17","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","24-May-17","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","28-Jun-17","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","24-Jul-17","0.0035","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-Aug-17","0.0049","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","27-Sep-17","0.0027","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","25-Oct-17","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","28-Nov-17","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","18-Dec-17","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","22-Jan-18","0.0014","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","19-Feb-18","0.0015","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-Mar-18","0.004","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","24-Apr-18","0.004","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-May-18","0.004","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","25-Jun-18","0.004","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","25-Jul-18","0.006","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","20-Aug-18","0.019","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","17-Sep-18","0.004","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","23-Oct-18","0.004","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","19-Nov-18","0.004","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","19-Dec-18","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-Jan-19","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","25-Feb-19","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","18-Mar-19","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","15-Apr-19","0.001","DRP","g/m3",TRUE,"Left","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","22-May-19","0.0011","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","17-Jun-19","0.0023","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","24-Jul-19","0.0032","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","21-Aug-19","0.0033","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","25-Sep-19","0.0027","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","23-Oct-19","0.0042","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
"rw aorere @ le comte","25-Nov-19","0.0018","DRP","g/m3",FALSE,"FALSE","0","aorere at le comte","tdc-00002",10000552,"tasman","tdc","lowland","Rural",-40.66933395,172.64390894,"14-Aug-2020","aorere","Forest",2,"Lowland"
