"Site","Var","StartDate","EndDate","nMeas","MinVal","MaxVal"
"100194","TaxaRichness","2009-04-10","2019-01-11","11","15","41"
"100194","PercentageEPTTaxa","2009-04-10","2019-01-11","11","17.6","41.2"
"100194","MCI","2009-04-10","2019-01-11","11","72.7","102.9"
"100237","TaxaRichness","2006-02-24","2019-01-08","14","20","44"
"100237","PercentageEPTTaxa","2006-02-24","2019-01-08","14","31.8","56"
"100237","MCI","2006-02-24","2019-01-08","14","85.9","125.6"
"100281","TaxaRichness","1999-03-01","2019-01-11","25","2","31"
"100281","PercentageEPTTaxa","1999-03-01","2019-01-11","25","0","50"
"100281","MCI","1999-03-01","2019-01-11","25","39.1","109"
"100363","TaxaRichness","1999-03-01","2019-01-07","25","5","46"
"100363","PercentageEPTTaxa","1999-03-01","2019-01-07","25","0","66.7"
"100363","MCI","1999-03-01","2019-01-07","25","68","113.3"
"100370","TaxaRichness","1999-03-01","2019-01-07","25","4","24"
"100370","PercentageEPTTaxa","1999-03-01","2019-01-07","25","0","42.9"
"100370","MCI","1999-03-01","2019-01-07","25","57.1","111.4"
"101038","TaxaRichness","1999-03-01","2019-01-09","25","2","20"
"101038","PercentageEPTTaxa","1999-03-01","2019-01-09","25","0","50"
"101038","MCI","1999-03-01","2019-01-09","25","57","120"
"101524","TaxaRichness","2008-01-26","2019-01-08","12","8","50"
"101524","PercentageEPTTaxa","2008-01-26","2019-01-08","12","0","38.9"
"101524","MCI","2008-01-26","2019-01-08","12","58.6","97.5"
"101625","TaxaRichness","1999-03-01","2019-01-09","25","9","29"
"101625","PercentageEPTTaxa","1999-03-01","2019-01-09","25","9.1","39.1"
"101625","MCI","1999-03-01","2019-01-09","25","55.8","100.7"
"101751","TaxaRichness","1999-03-22","2019-01-07","25","8","40"
"101751","PercentageEPTTaxa","1999-03-22","2019-01-07","25","33.3","85"
"101751","MCI","1999-03-22","2019-01-07","25","103.7","148.3"
"101752","TaxaRichness","1999-03-01","2019-01-08","25","4","25"
"101752","PercentageEPTTaxa","1999-03-01","2019-01-08","25","0","52.9"
"101752","MCI","1999-03-01","2019-01-08","25","35.5","103.9"
"101753","TaxaRichness","1999-03-01","2019-01-09","25","2","23"
"101753","PercentageEPTTaxa","1999-03-01","2019-01-09","25","0","40"
"101753","MCI","1999-03-01","2019-01-09","25","49.6","103.7"
"102248","TaxaRichness","2004-03-01","2019-01-11","16","9","26"
"102248","PercentageEPTTaxa","2004-03-01","2019-01-11","16","10","50"
"102248","MCI","2004-03-01","2019-01-11","16","57.4","109.3"
"102249","TaxaRichness","1999-03-01","2019-01-11","25","5","24"
"102249","PercentageEPTTaxa","1999-03-01","2019-01-11","25","0","50"
"102249","MCI","1999-03-01","2019-01-11","25","61.1","106.8"
"102256","TaxaRichness","2004-02-26","2019-01-10","16","14","30"
"102256","PercentageEPTTaxa","2004-02-26","2019-01-10","16","20","50"
"102256","MCI","2004-02-26","2019-01-10","16","79","100"
"102257","TaxaRichness","2001-11-01","2019-01-09","20","4","14"
"102257","PercentageEPTTaxa","2001-11-01","2019-01-09","20","0","28.6"
"102257","MCI","2001-11-01","2019-01-09","20","50.6","115"
"102258","TaxaRichness","1999-03-22","2019-01-10","26","0","29"
"102258","PercentageEPTTaxa","1999-03-22","2019-01-10","26","11.1","62.5"
"102258","MCI","1999-03-22","2019-01-10","26","67.8","122.5"
"102674","TaxaRichness","2007-03-01","2019-01-07","13","4","19"
"102674","PercentageEPTTaxa","2007-03-01","2019-01-07","13","0","42.9"
"102674","MCI","2007-03-01","2019-01-07","13","70","122.9"
"103178","TaxaRichness","1999-03-22","2019-04-18","26","0","30"
"103178","PercentageEPTTaxa","1999-03-22","2019-04-18","26","28.6","71.4"
"103178","MCI","1999-03-22","2019-04-18","26","90.5","130.8"
"103304","TaxaRichness","2004-02-26","2019-01-10","16","13","45"
"103304","PercentageEPTTaxa","2004-02-26","2019-01-10","16","53.9","72.4"
"103304","MCI","2004-02-26","2019-01-10","16","118.8","141.8"
"105008","TaxaRichness","2007-03-01","2019-01-09","13","13","32"
"105008","PercentageEPTTaxa","2007-03-01","2019-01-09","13","16.1","61.5"
"105008","MCI","2007-03-01","2019-01-09","13","78","122.3"
"105231","TaxaRichness","2001-11-12","2019-01-10","20","10","45"
"105231","PercentageEPTTaxa","2001-11-12","2019-01-10","20","26.9","50"
"105231","MCI","2001-11-12","2019-01-10","20","81.8","107.1"
"105532","TaxaRichness","1999-03-22","2019-01-07","26","5","37"
"105532","PercentageEPTTaxa","1999-03-22","2019-01-07","26","22.2","61.1"
"105532","MCI","1999-03-22","2019-01-07","26","77.8","128.9"
"108359","TaxaRichness","1999-03-22","2019-01-04","25","9","45"
"108359","PercentageEPTTaxa","1999-03-22","2019-01-04","25","0","50"
"108359","MCI","1999-03-22","2019-01-04","25","68.9","106"
"108941","TaxaRichness","2008-01-01","2019-01-09","12","13","28"
"108941","PercentageEPTTaxa","2008-01-01","2019-01-09","12","32.1","60"
"108941","MCI","2008-01-01","2019-01-09","12","83.8","111.8"
"108978","TaxaRichness","2008-01-26","2019-01-07","12","10","41"
"108978","PercentageEPTTaxa","2008-01-26","2019-01-07","12","20","57.7"
"108978","MCI","2008-01-26","2019-01-07","12","86","117.3"
"108979","TaxaRichness","2008-01-01","2019-01-07","12","7","18"
"108979","PercentageEPTTaxa","2008-01-01","2019-01-07","12","0","50"
"108979","MCI","2008-01-01","2019-01-07","12","60.6","98.6"
"109021","TaxaRichness","2008-01-26","2019-01-09","12","16","28"
"109021","PercentageEPTTaxa","2008-01-26","2019-01-09","12","18.8","36.4"
"109021","MCI","2008-01-26","2019-01-09","12","60","93.6"
"109096","TaxaRichness","2008-01-26","2019-01-10","12","16","38"
"109096","PercentageEPTTaxa","2008-01-26","2019-01-10","12","23.5","47.4"
"109096","MCI","2008-01-26","2019-01-10","12","78.8","98.8"
"109098","TaxaRichness","2008-01-26","2019-01-10","12","7","31"
"109098","PercentageEPTTaxa","2008-01-26","2019-01-10","12","0","50"
"109098","MCI","2008-01-26","2019-01-10","12","73.8","107.1"
"110431","TaxaRichness","2012-02-16","2019-01-09","8","14","36"
"110431","PercentageEPTTaxa","2012-02-16","2019-01-09","8","39.1","50"
"110431","MCI","2012-02-16","2019-01-09","8","98.3","110.5"
"110603","TaxaRichness","2012-02-10","2019-01-08","8","15","27"
"110603","PercentageEPTTaxa","2012-02-10","2019-01-08","8","33.3","47.8"
"110603","MCI","2012-02-10","2019-01-08","8","86.7","100.9"
