"CouncilSiteID","Date","Value","Method","Measurement","Censored","centype","QC"
"lake opouahi top","27-Feb-14",5.6,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","27-Feb-14",8.4,"","pH",FALSE,"FALSE",""
"lake opouahi top","27-Jul-09",0.022,"","TP",FALSE,"FALSE",""
"lake opouahi top","27-Jul-09",0.022,"","TP",FALSE,"FALSE",""
"lake opouahi top","27-Jul-09",0.27,"","TN",FALSE,"FALSE",""
"lake opouahi top","27-Jul-09",1,"","ECOLI",TRUE,"Left",""
"lake opouahi top","27-Jul-09",2.3,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","27-Jul-09",4.9,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","27-Jul-09",8.1,"","pH",FALSE,"FALSE",""
"lake opouahi top","29-Nov-13",0.008,"","TP",FALSE,"FALSE",""
"lake opouahi top","29-Nov-13",0.008,"","TP",FALSE,"FALSE",""
"lake opouahi top","29-Nov-13",0.13,"","TN",FALSE,"FALSE",""
"lake opouahi top","29-Nov-13",2.5,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","29-Nov-13",3,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","29-Nov-13",4.6,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","29-Nov-13",8.3,"","pH",FALSE,"FALSE",""
"lake opouahi top","30-Nov-16",0.038,"","TP",FALSE,"FALSE",""
"lake opouahi top","30-Nov-16",0.038,"","TP",FALSE,"FALSE",""
"lake opouahi top","30-Nov-16",0.4,"","TN",FALSE,"FALSE",""
"lake opouahi top","30-Nov-16",1.8,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","30-Nov-16",11.2,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","30-Nov-16",4,"","ECOLI",FALSE,"FALSE",""
"lake opouahi top","30-Nov-16",8.5,"","pH",FALSE,"FALSE",""
"lake opouahi top","31-Jul-19",0.024,"","TP",FALSE,"FALSE",""
"lake opouahi top","31-Jul-19",0.024,"","TP",FALSE,"FALSE",""
"lake opouahi top","31-Jul-19",0.39,"","TN",FALSE,"FALSE",""
"lake opouahi top","31-Jul-19",1.35,"","Secchi",FALSE,"FALSE",""
"lake opouahi top","31-Jul-19",10,"","ECOLI",TRUE,"Right",""
"lake opouahi top","31-Jul-19",24,"","CHLA",FALSE,"FALSE",""
"lake opouahi top","31-Jul-19",8.3,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","10-May-12",0.13,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","10-May-12",0.13,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","10-May-12",0.5,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","10-May-12",3.2,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","10-May-12",32,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","10-May-12",4,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","10-May-12",9,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","10-May-12",9.15,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","14-Apr-11",0.26,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","14-Apr-11",0.26,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","14-Apr-11",0.35,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","14-Apr-11",20,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","14-Apr-11",3.5,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","14-Apr-11",67,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","14-Apr-11",7.3,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","14-Apr-11",7.83,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-11",0.158,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-11",0.158,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-11",0.3,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-11",1.65,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-11",21,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-11",4,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-11",8.1,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-12",0.157,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-12",0.157,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-12",0.55,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-12",1.53,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-12",22,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-12",6,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-12",8.1,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","17-Oct-12",8.3,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jan-11",0.27,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jan-11",0.48,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jan-11",0.48,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jan-11",1,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jan-11",3.1,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jan-11",44,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jan-11",9.4,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jan-11",9.41,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jul-11",0.166,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jul-11",0.166,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jul-11",0.85,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jul-11",3,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jul-11",3,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jul-11",3.1,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jul-11",7.3,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jul-11",7.9,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","18-Jul-12",0.079,"","TP",TRUE,"Left",""
"lake runanga - lake centre","18-Jul-12",0.079,"","TP",TRUE,"Left",""
"lake runanga - lake centre","18-Jul-12",1.1,"","Secchi",TRUE,"Left",""
"lake runanga - lake centre","18-Jul-12",1.42,"","TN",TRUE,"Left",""
"lake runanga - lake centre","18-Jul-12",18.1,"","CHLA",TRUE,"Left",""
"lake runanga - lake centre","18-Jul-12",4,"","ECOLI",TRUE,"Left",""
"lake runanga - lake centre","18-Jul-12",7.92,"","pH",TRUE,"Left",""
"lake runanga - lake centre","18-Jul-12",8.1,"","pH",TRUE,"Left",""
"lake runanga - lake centre","19-Jun-12",0.087,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","19-Jun-12",0.087,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","19-Jun-12",1,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","19-Jun-12",15.6,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","19-Jun-12",2.1,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","19-Jun-12",5,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","19-Jun-12",7.77,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","19-Jun-12",8,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","21-Dec-11",0.163,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","21-Dec-11",0.163,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","21-Dec-11",1,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","21-Dec-11",2,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","21-Dec-11",2.2,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","21-Dec-11",6.4,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","21-Dec-11",7.9,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","21-Dec-11",8.74,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","22-Nov-11",0.108,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","22-Nov-11",0.108,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","22-Nov-11",0.67,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","22-Nov-11",1.74,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","22-Nov-11",42,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","22-Nov-11",6,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","22-Nov-11",7.9,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","22-Nov-11",8.1,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","23-Jun-11",0.149,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","23-Jun-11",0.149,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","23-Jun-11",0.9,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","23-Jun-11",1,"","ECOLI",TRUE,"Left",""
"lake runanga - lake centre","23-Jun-11",1.77,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","23-Jun-11",37,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","23-Jun-11",7.87,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","23-Jun-11",7.9,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","24-Sep-12",0.11,"","TP",TRUE,"Left",""
"lake runanga - lake centre","24-Sep-12",0.11,"","TP",TRUE,"Left",""
"lake runanga - lake centre","24-Sep-12",0.97,"","TN",TRUE,"Left",""
"lake runanga - lake centre","24-Sep-12",1,"","ECOLI",TRUE,"Left",""
"lake runanga - lake centre","24-Sep-12",1.55,"","Secchi",TRUE,"Left",""
"lake runanga - lake centre","24-Sep-12",7.3,"","CHLA",TRUE,"Left",""
"lake runanga - lake centre","24-Sep-12",8.1,"","pH",TRUE,"Left",""
"lake runanga - lake centre","24-Sep-12",8.4,"","pH",TRUE,"Left",""
"lake runanga - lake centre","27-Sep-11",0.24,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","27-Sep-11",0.24,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","27-Sep-11",0.32,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","27-Sep-11",2,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","27-Sep-11",52,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","27-Sep-11",7,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","27-Sep-11",8.7,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","27-Sep-11",9.51,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","28-Feb-11",0.1,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","28-Feb-11",0.24,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","28-Feb-11",0.24,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","28-Feb-11",2,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","28-Feb-11",450,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","28-Feb-11",9,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","28-Feb-11",9.16,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","28-Feb-11",9.2,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","28-Mar-12",0.32,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","28-Mar-12",0.32,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","28-Mar-12",0.39,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","28-Mar-12",128,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","28-Mar-12",35,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","28-Mar-12",5.8,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","28-Mar-12",8.9,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","28-Mar-12",8.96,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-11",0.124,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-11",0.124,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-11",0.6,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-11",1,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-11",1.37,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-11",23,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-11",8.8,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-11",9.22,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-12",0.168,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-12",0.168,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-12",0.5,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-12",1.26,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-12",22,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-12",5,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","31-Aug-12",8.2,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","31-Jan-12",0.4,"","Secchi",FALSE,"FALSE",""
"lake runanga - lake centre","31-Jan-12",0.69,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","31-Jan-12",0.69,"","TP",FALSE,"FALSE",""
"lake runanga - lake centre","31-Jan-12",10,"","ECOLI",FALSE,"FALSE",""
"lake runanga - lake centre","31-Jan-12",127,"","CHLA",FALSE,"FALSE",""
"lake runanga - lake centre","31-Jan-12",2.5,"","TN",FALSE,"FALSE",""
"lake runanga - lake centre","31-Jan-12",9.6,"","pH",FALSE,"FALSE",""
"lake runanga - lake centre","31-Jan-12",9.66,"","pH",FALSE,"FALSE",""
"lake tutira top","01-Aug-11",0.023,"","TP",FALSE,"FALSE",""
"lake tutira top","01-Aug-11",0.023,"","TP",FALSE,"FALSE",""
"lake tutira top","01-Aug-11",0.48,"","TN",FALSE,"FALSE",""
"lake tutira top","01-Aug-11",1,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","01-Aug-11",3,"","CHLA",FALSE,"FALSE",""
"lake tutira top","01-Aug-11",7.6,"","pH",FALSE,"FALSE",""
"lake tutira top","02-Nov-11",0.021,"","TP",FALSE,"FALSE",""
"lake tutira top","02-Nov-11",0.021,"","TP",FALSE,"FALSE",""
"lake tutira top","02-Nov-11",0.45,"","TN",FALSE,"FALSE",""
"lake tutira top","02-Nov-11",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","02-Nov-11",16,"","CHLA",FALSE,"FALSE",""
"lake tutira top","02-Nov-11",16,"","CHLA",FALSE,"FALSE",""
"lake tutira top","02-Nov-11",4.8,"","Secchi",FALSE,"FALSE",""
"lake tutira top","02-Nov-11",9.2,"","pH",FALSE,"FALSE",""
"lake tutira top","03-Jun-16",0.016,"","TP",FALSE,"FALSE",""
"lake tutira top","03-Jun-16",0.016,"","TP",FALSE,"FALSE",""
"lake tutira top","03-Jun-16",0.54,"","TN",FALSE,"FALSE",""
"lake tutira top","03-Jun-16",1,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","03-Jun-16",11.2,"","CHLA",FALSE,"FALSE",""
"lake tutira top","03-Jun-16",14,"","CHLA",FALSE,"FALSE",""
"lake tutira top","03-Jun-16",3.6,"","Secchi",FALSE,"FALSE",""
"lake tutira top","03-Jun-16",8,"","pH",FALSE,"FALSE",""
"lake tutira top","03-Sep-13",0.012,"","TP",FALSE,"FALSE",""
"lake tutira top","03-Sep-13",0.012,"","TP",FALSE,"FALSE",""
"lake tutira top","03-Sep-13",0.44,"","TN",FALSE,"FALSE",""
"lake tutira top","03-Sep-13",12,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","03-Sep-13",2.1,"","CHLA",FALSE,"FALSE",""
"lake tutira top","03-Sep-13",2.32,"","Secchi",FALSE,"FALSE",""
"lake tutira top","03-Sep-13",7.7,"","pH",FALSE,"FALSE",""
"lake tutira top","04-Aug-15",0.019,"","TP",FALSE,"FALSE",""
"lake tutira top","04-Aug-15",0.019,"","TP",FALSE,"FALSE",""
"lake tutira top","04-Aug-15",0.32,"","TN",FALSE,"FALSE",""
"lake tutira top","04-Aug-15",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","04-Aug-15",19,"","CHLA",FALSE,"FALSE",""
"lake tutira top","04-Aug-15",2.6,"","Secchi",FALSE,"FALSE",""
"lake tutira top","04-Aug-15",23,"","CHLA",FALSE,"FALSE",""
"lake tutira top","04-Aug-15",7.8,"","pH",FALSE,"FALSE",""
"lake tutira top","05-Mar-15",0.014,"","TP",FALSE,"FALSE",""
"lake tutira top","05-Mar-15",0.014,"","TP",FALSE,"FALSE",""
"lake tutira top","05-Mar-15",0.33,"","TN",FALSE,"FALSE",""
"lake tutira top","05-Mar-15",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","05-Mar-15",2.4,"","CHLA",FALSE,"FALSE",""
"lake tutira top","05-Mar-15",3,"","CHLA",FALSE,"FALSE",""
"lake tutira top","05-Mar-15",3.2,"","Secchi",FALSE,"FALSE",""
"lake tutira top","05-Mar-15",8.8,"","pH",FALSE,"FALSE",""
"lake tutira top","05-May-15",0.004,"","TP",TRUE,"Left",""
"lake tutira top","05-May-15",0.004,"","TP",TRUE,"Left",""
"lake tutira top","05-May-15",0.23,"","TN",FALSE,"FALSE",""
"lake tutira top","05-May-15",1,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","05-May-15",1.3,"","CHLA",FALSE,"FALSE",""
"lake tutira top","05-May-15",3,"","CHLA",TRUE,"Left",""
"lake tutira top","05-May-15",7.6,"","pH",FALSE,"FALSE",""
"lake tutira top","05-May-15",9.9,"","Secchi",FALSE,"FALSE",""
"lake tutira top","07-Dec-15",0.045,"","TP",FALSE,"FALSE",""
"lake tutira top","07-Dec-15",0.045,"","TP",FALSE,"FALSE",""
"lake tutira top","07-Dec-15",0.61,"","TN",FALSE,"FALSE",""
"lake tutira top","07-Dec-15",0.75,"","Secchi",FALSE,"FALSE",""
"lake tutira top","07-Dec-15",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","07-Dec-15",26,"","CHLA",FALSE,"FALSE",""
"lake tutira top","07-Dec-15",27,"","CHLA",FALSE,"FALSE",""
"lake tutira top","07-Dec-15",8.8,"","pH",FALSE,"FALSE",""
"lake tutira top","07-Feb-12",0.01,"","TP",FALSE,"FALSE",""
"lake tutira top","07-Feb-12",0.01,"","TP",FALSE,"FALSE",""
"lake tutira top","07-Feb-12",0.33,"","TN",FALSE,"FALSE",""
"lake tutira top","07-Feb-12",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","07-Feb-12",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","07-Feb-12",5.6,"","CHLA",FALSE,"FALSE",""
"lake tutira top","07-Feb-12",5.9,"","Secchi",FALSE,"FALSE",""
"lake tutira top","07-Feb-12",8.3,"","pH",FALSE,"FALSE",""
"lake tutira top","07-Jan-11",0.024,"","TP",FALSE,"FALSE",""
"lake tutira top","07-Jan-11",0.024,"","TP",FALSE,"FALSE",""
"lake tutira top","07-Jan-11",0.4,"","TN",FALSE,"FALSE",""
"lake tutira top","07-Jan-11",4.1,"","CHLA",FALSE,"FALSE",""
"lake tutira top","07-Jan-11",4.1,"","Secchi",FALSE,"FALSE",""
"lake tutira top","07-Jan-11",9.3,"","pH",FALSE,"FALSE",""
"lake tutira top","07-Mar-13",0.04,"","TP",FALSE,"FALSE",""
"lake tutira top","07-Mar-13",0.04,"","TP",FALSE,"FALSE",""
"lake tutira top","07-Mar-13",0.36,"","TN",FALSE,"FALSE",""
"lake tutira top","07-Mar-13",2.15,"","Secchi",FALSE,"FALSE",""
"lake tutira top","07-Mar-13",7.3,"","CHLA",FALSE,"FALSE",""
"lake tutira top","07-Mar-13",7.6,"","pH",FALSE,"FALSE",""
"lake tutira top","08-Apr-09",0.017,"","TP",FALSE,"FALSE",""
"lake tutira top","08-Apr-09",0.017,"","TP",FALSE,"FALSE",""
"lake tutira top","08-Apr-09",0.42,"","TN",FALSE,"FALSE",""
"lake tutira top","08-Apr-09",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","08-Apr-09",2.7,"","CHLA",FALSE,"FALSE",""
"lake tutira top","08-Apr-09",3.65,"","Secchi",FALSE,"FALSE",""
"lake tutira top","08-Apr-09",8.2,"","pH",FALSE,"FALSE",""
"lake tutira top","08-Aug-12",0.02,"","TP",FALSE,"FALSE",""
"lake tutira top","08-Aug-12",0.02,"","TP",FALSE,"FALSE",""
"lake tutira top","08-Aug-12",0.4,"","TN",FALSE,"FALSE",""
"lake tutira top","08-Aug-12",19.6,"","CHLA",FALSE,"FALSE",""
"lake tutira top","08-Aug-12",2.8,"","Secchi",FALSE,"FALSE",""
"lake tutira top","08-Aug-12",5,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","08-Aug-12",6.6,"","CHLA",FALSE,"FALSE",""
"lake tutira top","08-Aug-12",7.7,"","pH",FALSE,"FALSE",""
"lake tutira top","08-Sep-11",0.018,"","TP",FALSE,"FALSE",""
"lake tutira top","08-Sep-11",0.018,"","TP",FALSE,"FALSE",""
"lake tutira top","08-Sep-11",0.4,"","TN",FALSE,"FALSE",""
"lake tutira top","08-Sep-11",1,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","08-Sep-11",4.1,"","Secchi",FALSE,"FALSE",""
"lake tutira top","08-Sep-11",8.2,"","pH",FALSE,"FALSE",""
"lake tutira top","08-Sep-11",8.44,"","pH",FALSE,"FALSE",""
"lake tutira top","08-Sep-11",9.1,"","CHLA",FALSE,"FALSE",""
"lake tutira top","09-Aug-10",0.032,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Aug-10",0.032,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Aug-10",0.45,"","TN",FALSE,"FALSE",""
"lake tutira top","09-Aug-10",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","09-Aug-10",1.8,"","Secchi",FALSE,"FALSE",""
"lake tutira top","09-Aug-10",7.7,"","pH",FALSE,"FALSE",""
"lake tutira top","09-Aug-10",9.3,"","CHLA",FALSE,"FALSE",""
"lake tutira top","09-Dec-08",0.02,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Dec-08",0.02,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Dec-08",0.6,"","TN",FALSE,"FALSE",""
"lake tutira top","09-Dec-08",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","09-Dec-08",1.7,"","Secchi",FALSE,"FALSE",""
"lake tutira top","09-Dec-08",10,"","CHLA",FALSE,"FALSE",""
"lake tutira top","09-Dec-08",9.1,"","pH",FALSE,"FALSE",""
"lake tutira top","09-Jun-09",0.015,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Jun-09",0.015,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Jun-09",0.5,"","TN",FALSE,"FALSE",""
"lake tutira top","09-Jun-09",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","09-Jun-09",1.6,"","CHLA",FALSE,"FALSE",""
"lake tutira top","09-Jun-09",4.4,"","Secchi",FALSE,"FALSE",""
"lake tutira top","09-Jun-09",7.3,"","pH",FALSE,"FALSE",""
"lake tutira top","09-Mar-11",0.026,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Mar-11",0.026,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Mar-11",0.5,"","TN",FALSE,"FALSE",""
"lake tutira top","09-Mar-11",1,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","09-Mar-11",3.1,"","Secchi",FALSE,"FALSE",""
"lake tutira top","09-Mar-11",7.6,"","pH",FALSE,"FALSE",""
"lake tutira top","09-Mar-11",8.2,"","CHLA",FALSE,"FALSE",""
"lake tutira top","09-Mar-16",0.045,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Mar-16",0.045,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Mar-16",1,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","09-Mar-16",1.15,"","TN",FALSE,"FALSE",""
"lake tutira top","09-Mar-16",1.8,"","Secchi",FALSE,"FALSE",""
"lake tutira top","09-Mar-16",5,"","CHLA",FALSE,"FALSE",""
"lake tutira top","09-Mar-16",7,"","CHLA",FALSE,"FALSE",""
"lake tutira top","09-Mar-16",7.8,"","pH",FALSE,"FALSE",""
"lake tutira top","09-Oct-19",0.012,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Oct-19",0.012,"","TP",FALSE,"FALSE",""
"lake tutira top","09-Oct-19",0.25,"","TN",FALSE,"FALSE",""
"lake tutira top","09-Oct-19",10,"","ECOLI",TRUE,"Right",""
"lake tutira top","09-Oct-19",5.68,"","Secchi",FALSE,"FALSE",""
"lake tutira top","09-Oct-19",6.7,"","CHLA",FALSE,"FALSE",""
"lake tutira top","09-Oct-19",8.5,"","pH",FALSE,"FALSE",""
"lake tutira top","10-Mar-10",0.005,"","TP",FALSE,"FALSE",""
"lake tutira top","10-Mar-10",0.005,"","TP",FALSE,"FALSE",""
"lake tutira top","10-Mar-10",0.32,"","TN",FALSE,"FALSE",""
"lake tutira top","10-Mar-10",0.93,"","CHLA",FALSE,"FALSE",""
"lake tutira top","10-Mar-10",2,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","10-Mar-10",8,"","pH",FALSE,"FALSE",""
"lake tutira top","10-May-10",0.0078,"","TP",FALSE,"FALSE",""
"lake tutira top","10-May-10",0.0078,"","TP",FALSE,"FALSE",""
"lake tutira top","10-May-10",0.4,"","TN",FALSE,"FALSE",""
"lake tutira top","10-May-10",2,"","CHLA",FALSE,"FALSE",""
"lake tutira top","10-May-10",2,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","10-May-10",5.5,"","Secchi",FALSE,"FALSE",""
"lake tutira top","10-May-10",7.9,"","pH",FALSE,"FALSE",""
"lake tutira top","11-Dec-12",0.022,"","TP",FALSE,"FALSE",""
"lake tutira top","11-Dec-12",0.022,"","TP",FALSE,"FALSE",""
"lake tutira top","11-Dec-12",0.5,"","Secchi",FALSE,"FALSE",""
"lake tutira top","11-Dec-12",0.59,"","TN",FALSE,"FALSE",""
"lake tutira top","11-Dec-12",1,"","ECOLI",FALSE,"FALSE",""
"lake tutira top","11-Dec-12",13.1,"","CHLA",FALSE,"FALSE",""
"lake tutira top","11-Dec-12",8.5,"","pH",FALSE,"FALSE",""
"lake tutira top","11-Feb-10",0.012,"","TP",FALSE,"FALSE",""
"lake tutira top","11-Feb-10",0.012,"","TP",FALSE,"FALSE",""
"lake tutira top","11-Feb-10",0.37,"","TN",FALSE,"FALSE",""
"lake tutira top","11-Feb-10",0.63,"","CHLA",FALSE,"FALSE",""
"lake tutira top","11-Feb-10",1,"","ECOLI",TRUE,"Left",""
"lake tutira top","11-Feb-10",6.4,"","Secchi",FALSE,"FALSE",""
"lake tutira top","11-Feb-10",8.7,"","pH",FALSE,"FALSE",""
"lake tutira top","11-Jul-12",0.026,"","TP",TRUE,"Left",""
"lake tutira top","11-Jul-12",0.026,"","TP",TRUE,"Left",""
"lake tutira top","11-Jul-12",0.32,"","TN",TRUE,"Left",""
"lake tutira top","11-Jul-12",2,"","ECOLI",TRUE,"Left",""
